mjd,T,R,fun,success
58429.5,15061.665706464637,23633706557819.54,0.6033492065356392,False
58432.608695652176,14917.875635352371,26511913290795.004,0.5874527816380348,False
58435.71739130434,14741.433810404913,29413853531496.242,0.5722057432258213,False
58438.82608695652,14536.421535554311,32284873012492.55,0.557547249487858,False
58441.93478260869,14302.120047996772,35088695670385.258,0.5434095943164494,False
58445.04347826088,14043.660515212217,37782894684711.81,0.5297207492770899,False
58448.15217391304,13765.946000937553,40334017013794.02,0.5164071230799903,False
58451.260869565216,13471.4902929611,42727455675911.79,0.5033968394057385,False
58454.369565217385,13168.70111717721,44934735952882.79,0.49061887943279514,False
58457.47826086957,12858.17942681407,46966968704077.8,0.4780095989743376,False
58460.586956521736,12543.288162471468,48832591722015.53,0.4655118251180451,False
58463.69565217392,12225.875290624012,50553431065145.516,0.4530770556107858,False
58466.80434782608,11912.714988907119,52125630797435.33,0.440666617326547,True
58469.91304347825,11602.36649863069,53592047739827.36,0.4282527092659589,True
58473.02173913043,11297.889175223194,54968735034668.125,0.4158177004084701,True
58476.130434782615,11000.820628047055,56277348703530.76,0.4033584657001199,True
58479.239130434784,10712.255405757165,57538544944465.35,0.3908721499914388,True
58482.34782608696,10433.290655155673,58766031503827.5,0.37839180022062835,False
58485.45652173912,10164.501657840554,59972496472329.94,0.3659353287234737,False
58488.5652173913,9906.28125623324,61165339735630.62,0.3535367973317753,False
58491.67391304348,9658.960334735812,62345701945361.34,0.34123882247809945,True
58494.782608695656,9422.603603797987,63510732086511.664,0.32908611620765665,True
58497.891304347824,9197.241496907964,64651744449775.02,0.31712979300069116,True
58501.0,8982.787627395785,65755677874234.6,0.30542188944521914,True
58504.108695652176,8779.086648768085,66805470328362.914,0.2940136018645275,False
58507.21739130434,8585.926547574742,67780979572750.266,0.28295572631981875,True
58510.32608695652,8403.060894378497,68659976095989.625,0.272295196536561,True
58513.43478260869,8230.216807185294,69419434129988.72,0.2620758075206128,True
58516.54347826088,8067.1092918046415,70036915418202.83,0.25233289834326034,True
58519.65217391304,7913.438040274651,70492108754666.44,0.24309883810639027,True
58522.760869565216,7768.908106418207,70768077128134.39,0.23439835402060355,True
58525.869565217385,7633.229262878047,70852613719292.77,0.22624918141287487,True
58528.97826086957,7504.9600656363145,70762940764986.61,0.21866223217750524,True
58532.086956521736,7385.0915910970325,70474641231788.45,0.21164149011828454,True
58535.19565217392,7274.016904808608,69980339384558.516,0.20518354821735274,True
58538.30434782608,7173.31476432818,69252734204642.81,0.19927955283176607,True
58541.41304347825,7077.719540822572,68421716667250.5,0.19391483802761067,True
58544.52173913043,6989.402442319273,67461929072157.37,0.1890693229892964,True
58547.630434782615,6907.248930604784,66424664879324.664,0.18471826454243295,True
58550.739130434784,6832.504922133202,65312110484269.164,0.1808324863769992,True
58553.84782608696,6758.256719156733,64313548253841.22,0.17738872058601815,True
58556.95652173912,6704.717347636963,63004815567899.11,0.17432267415237707,True
58560.0652173913,6648.959234155838,61940509661985.016,0.1716251966567472,True
58563.17391304348,6597.576579796976,61005644386817.2,0.1692481132292526,True
58566.282608695656,6557.4629014119955,60078892275674.8,0.16714406751204097,True
58569.391304347824,6520.468024892289,59377559157287.32,0.16527644291960336,True
58572.5,6489.440989661036,58870384887361.4,0.16360027848637512,True
