mjd,T,R,fun,success
55016.5,10082.079103588065,87726976576220.84,0.09265777560180671,True
55019.548387096766,10088.15093322749,90393897144348.6,0.09239259657814863,True
55022.596774193546,10093.991135888622,93027280015408.73,0.09213883693018443,True
55025.64516129033,10099.518037612153,95598445691046.56,0.09189842770055602,True
55028.6935483871,10104.735502918737,98077831240853.73,0.09167304457971454,True
55031.741935483864,10110.297557181351,100425965463403.64,0.09146411395006393,True
55034.790322580644,10114.82313014812,102639062362318.89,0.09127279127321287,True
55037.838709677424,10118.04127624486,104698150100548.64,0.09109999064165875,True
55040.8870967742,10121.625967763046,106552731114772.36,0.09094640644347932,False
55043.93548387097,10124.758131486413,108198735669596.97,0.09081247659146385,True
55046.983870967735,10127.430469962294,109621902128858.08,0.09069842666661906,False
55050.03225806452,10130.471760654158,110796513180274.28,0.09060428362305714,True
55053.08064516129,10131.400733484277,111762127545772.48,0.09052984976732949,True
55056.12903225807,10133.360615911575,112458287733792.78,0.09047480664245217,True
55059.17741935483,10133.54979320448,112939030435530.5,0.09043862357577882,True
55062.22580645161,10133.97264921931,113172190720436.14,0.09042067196750808,True
55065.27419354839,10133.979802401345,113178638937771.78,0.09042018241673946,True
55068.32258064517,10133.56335503072,112970057315359.19,0.09043629241846829,True
55071.37096774193,10132.22744024903,112569594905632.84,0.09046806625383674,True
55074.41935483871,10131.726290221006,111959976004780.39,0.09051449422096883,True
55077.467741935485,10128.900505300384,111217007288521.7,0.09057458219254921,True
55080.516129032265,10128.614756337058,110267878233628.39,0.09064720710049387,True
55083.56451612903,10124.892448770464,109240527118423.84,0.09073143925264575,True
55086.6129032258,10122.79294358924,108059357796924.36,0.09082616300810348,True
55089.661290322576,10121.97767310504,106748116516702.36,0.09093042468097999,True
55092.709677419356,10119.358079659632,105377771515548.45,0.09104337805002,True
55095.758064516136,10116.540688214272,103933591722434.16,0.09116416456220439,True
55098.8064516129,10113.56260452413,102427621520598.84,0.0912920507310162,True
55101.854838709674,10110.439213671918,100870605182064.66,0.09142640862019956,True
55104.90322580645,10107.183232958174,99271571318720.98,0.09156672612815615,True
55107.951612903234,10103.80442051815,97637815190968.72,0.09171261497209705,True
55111.0,10100.309495741727,95974932341236.98,0.09186381623694323,True
55114.048387096766,10095.030194142817,94313347850822.95,0.092020236994642,True
55117.096774193546,10089.517570503976,92630069874524.12,0.09218192704812705,True
55120.14516129033,10087.974065532031,90861851397221.72,0.09234870770630227,True
55123.1935483871,10083.975896272883,89108322755102.48,0.09252120902856345,True
55126.241935483864,10080.279296103135,87325849053383.3,0.09269967229973829,True
55129.290322580644,10076.179875896838,85523046444686.83,0.09288460550136546,True
55132.338709677424,10071.829862232498,83695097515607.6,0.09307658970006102,True
55135.3870967742,10067.278515876686,81838504305650.88,0.09327629244638765,True
55138.43548387097,10062.497152542155,79950850471184.95,0.09348444909928769,True
55141.483870967735,10057.505517247595,78029262681530.52,0.09370184250603286,True
55144.53225806452,10052.283887890662,76071852294993.73,0.09392928512561804,True
55147.58064516129,10046.811423001247,74077389607720.52,0.094167597796003,True
55150.62903225807,10041.066856443224,72045485862490.64,0.09441758816015888,True
55153.67741935483,10035.028845507215,69976749593336.34,0.09468002841249112,True
55156.72580645161,10030.345393935071,67853670575671.04,0.09495559831707975,True
55159.77419354839,10023.935729615263,65715120950330.59,0.09524498715735452,True
55162.82258064517,10017.237478395085,63548027890488.34,0.09554869740854494,True
55165.87096774193,10010.234017424433,61357812780541.57,0.09586713066387138,True
55168.91935483871,10001.535225359836,59164936223811.17,0.09620056508274685,True
55171.967741935485,9995.348685294068,56934437632256.74,0.09654901112485041,True
55175.016129032265,9987.460516598712,54717327457874.234,0.09691243887417055,True
55178.06451612903,9979.29709406292,52508440602064.16,0.09729051291309047,True
55181.1129032258,9969.688158417446,50327669535307.7,0.09768271684265731,True
55184.161290322576,9962.191403584326,48154385900414.63,0.09808822630252435,True
55187.209677419356,9953.297357529833,46029135200375.48,0.09850607200789141,True
55190.258064516136,9944.214436309456,43951585649283.72,0.09893495432565846,True
55193.3064516129,9933.504174534777,41941900873916.336,0.09937335154499548,True
55196.354838709674,9923.962871719546,39988489743204.21,0.09981939412576168,True
55199.40322580645,9916.218113382343,38096984164430.016,0.10027096297520147,True
55202.451612903234,9906.788088962308,36298746759054.67,0.10072577089133922,True
55205.5,9897.395804570551,34588716321352.805,0.10118114847442514,True
