mjd,T,R,fun,success
55320.5,8852.469947471203,15241749902155.475,0.055933034604166584,True
55323.61111111112,9094.354001799407,18912991206163.184,0.057775135254776386,True
55326.72222222222,9344.123747193285,22706092173905.047,0.06011140126959613,True
55329.83333333334,9598.572595287062,26372276759982.34,0.06285772715352914,True
55332.944444444445,9853.823366727493,29685951566883.336,0.065907167653325,True
55336.055555555555,10105.213284980198,32492702381877.344,0.06913283698164246,True
55339.16666666666,10347.195501835455,34734413334951.984,0.07239122714221727,True
55342.27777777778,10573.289168947475,36446331626053.56,0.07552613096996484,False
55345.38888888888,10776.1222721988,37732719013908.484,0.07837364029645313,True
55348.5,10947.608230393857,38733533451082.82,0.08076854277222224,True
55351.61111111112,11079.31817844215,39593246729988.06,0.08255202167685843,False
55354.72222222222,11163.059876271482,40437952023943.2,0.08358027780444094,False
55357.83333333334,11191.640503070064,41361794992181.52,0.08373344429026183,True
55360.944444444445,11159.718037630113,42420895642731.64,0.08292403368708046,True
55364.055555555555,11064.676634622227,43631845487715.516,0.08110414078062547,True
55367.16666666666,10906.905329797155,44975531877720.484,0.0782707032508611,False
55370.27777777778,10690.564238795616,46399059320989.734,0.07446826685431714,True
55373.38888888888,10422.719118929075,47827322583142.69,0.069788877998224,False
55376.5,10112.872961782867,49173698623590.3,0.0643689282530463,True
55379.61111111112,9772.259271763834,50352615591178.586,0.058382974168135086,True
55382.72222222222,9412.118912702423,51299809287173.75,0.052034817940843456,True
55385.83333333334,9043.441039989952,51980332995146.125,0.04554622633274067,True
55388.944444444445,8675.932926884274,52398364164533.62,0.03914411072888617,True
55392.055555555555,8317.538178448052,52598279758119.77,0.033047726761874785,True
55395.16666666666,7975.042209586629,52649184686982.76,0.027452031369241726,True
55398.27777777778,7652.632245427247,52649447337488.836,0.022520862884886503,True
55401.38888888888,7353.58837534008,52695804639490.09,0.018373922735753657,True
55404.5,7079.537358361534,52882015951031.234,0.015081378366693828,True
55407.61111111112,6831.464267850922,53277529242331.18,0.012661419876058982,True
55410.72222222222,6610.688156599776,53903697507013.53,0.011081627947015548,True
55413.83333333334,6414.346393318626,54809884781034.055,0.01026142310402208,True
55416.944444444445,6244.320423477715,55914565485680.85,0.01009706633578618,True
55420.055555555555,6098.178252787584,57167630639193.0,0.010439125091703678,True
55423.16666666666,5975.062945902512,58445915878047.68,0.011138621707032937,True
55426.27777777778,5872.871158507706,59618964308949.695,0.012042352757933113,True
55429.38888888888,5791.591384955447,60485882760486.375,0.013008253473634959,True
55432.5,5728.670688311392,60910860068409.67,0.013915009564194374,True
55435.61111111112,5685.90372732931,60676322394114.49,0.014668148473497901,True
55438.72222222222,5659.302548564812,59778293517762.055,0.0152063526925026,True
55441.83333333334,5648.848416378457,58189871447480.24,0.015499799569773192,True
55444.944444444445,5653.621061815829,55996552077329.62,0.015548882261239634,True
55448.055555555555,5672.771697315829,53360072551507.305,0.015378835406586555,True
55451.16666666666,5705.517843550395,50494223936562.055,0.015032666552728929,True
55454.27777777778,5751.137453698185,47634692507472.51,0.01456311154407696,True
55457.38888888888,5808.959492673459,45012284318328.234,0.014024651450000604,True
55460.5,5878.355839635232,42836660214390.42,0.013466573735837095,True
