mjd,T,R,fun,success
56534.5,8505.548741473034,60559531598515.33,0.029644995796644102,True
56537.57692307692,8499.547015096252,64047644320268.516,0.028850116087456232,True
56540.65384615384,8483.491185302988,67531003243034.18,0.02796999092146092,True
56543.73076923077,8457.354157529297,70970437569874.81,0.027010504015163125,True
56546.807692307695,8421.30438360797,74327107557684.3,0.025978640790578003,True
56549.88461538463,8375.640312955451,77564795029044.06,0.024879455042068586,False
56552.96153846153,8320.85322961043,80650458842237.52,0.023727418109270936,False
56556.03846153847,8256.627556711588,83575106571424.33,0.022529474797539674,True
56559.11538461537,8186.790251130071,86251795794701.8,0.021295431571647722,False
56562.19230769231,8109.276004341209,88724141815688.61,0.020044213344464094,True
56565.26923076923,8025.719271853952,90966506526151.5,0.018773692066853333,True
56568.34615384616,7937.24303155137,92972203815281.6,0.017501280921458806,True
56571.42307692308,7844.841676420488,94743603512327.62,0.016237161204936384,True
56574.5,7749.504951698494,96288943140385.5,0.014992369634904853,True
56577.57692307692,7652.193841179205,97621535624658.45,0.013776627432368323,True
56580.65384615384,7553.826498740881,98758813659221.25,0.012599049328614987,True
56583.73076923077,7455.265022514155,99721279833096.03,0.011467810025474026,True
56586.807692307695,7357.303417333562,100531508412598.02,0.01039001764793173,True
56589.88461538463,7260.663101923922,101213051537425.7,0.009371619249755634,True
56592.96153846153,7164.708467236772,101831690663574.31,0.008417493305375189,True
56596.03846153847,7073.284409066278,102302671342128.44,0.00753068659137715,True
56599.11538461537,6984.377175065229,102728732221769.06,0.006713811822609455,True
56602.19230769231,6898.809268587115,103115753305653.34,0.005967748748476226,True
56605.26923076923,6816.904369984094,103481230680842.58,0.005292484813602856,True
56608.34615384616,6738.985913832019,103837244710026.39,0.004686794819917993,True
56611.42307692308,6674.549599987126,103835573855208.47,0.004158640107435908,True
56614.5,6595.40234704297,104580283014089.56,0.003674976402778263,True
56617.57692307692,6531.350840077025,104924946212677.39,0.003262074665314984,True
56620.65384615384,6471.232890149176,105306517006369.03,0.002906045198542231,True
56623.73076923077,6415.763240720877,105695259500256.28,0.002602223238113228,True
56626.807692307695,6364.897639521304,106087631522132.48,0.0023458215677831977,True
56629.88461538463,6318.599402090357,106476175721682.1,0.0021319123872372567,True
56632.96153846153,6276.801728410929,106851634071302.92,0.0019556113297336517,True
56636.03846153847,6239.41633746863,107203246732782.72,0.0018121602635836835,True
56639.11538461537,6206.336126601964,107519335622129.11,0.0016970394082503181,True
56642.19230769231,6177.438807375066,107787889901039.97,0.0016060542229284316,True
56645.26923076923,6152.590100305948,107997198623188.5,0.0015354046037819587,True
56648.34615384616,6131.646697540092,108136505289151.94,0.00148173551919498,True
56651.42307692308,6114.4853392631985,108195422056111.19,0.0014422275889271097,True
56654.5,6100.863124761718,108171288950842.25,0.0014143752908558197,False
56657.57692307692,6090.69711488567,108056633992667.1,0.0013963333938911003,True
56660.65384615384,6083.833501667409,107850710705432.2,0.0013866622634291564,True
56663.73076923077,6080.120901510131,107556561233327.84,0.001384348630392987,True
56666.807692307695,6071.574307148545,107556365662106.05,0.001400006400660386,True
56669.88461538463,6081.443118044716,106742271600775.25,0.0013995633302227586,True
56672.96153846153,6086.465057908851,106236897939995.11,0.0014166888628836078,True
56676.03846153847,6093.952575492471,105704321659030.3,0.001440235105458916,True
56679.11538461537,6103.912355666021,105163034890120.9,0.0014703889659827755,True
56682.19230769231,6116.198739188499,104643224936121.06,0.0015073561489032754,True
56685.26923076923,6130.7546948189665,104175277319605.11,0.0015512293750491173,True
56688.34615384616,6139.108748984912,104175441994564.55,0.0016141673301160128,True
56691.42307692308,6166.305393257651,103543924916539.33,0.0016599139839154815,True
56694.5,6187.004453432112,103469966233304.72,0.0017241199461688812,True
