mjd,T,R,fun,success
56774.5,9661.584049351513,62399059386919.85,0.4121897902790373,False
56777.545977011505,9016.87920921965,70847216065691.16,0.3172395344364183,False
56780.59195402299,8709.989225060875,75491941438579.6,0.2794236252210428,False
56783.63793103449,8402.495297836154,81172186918009.33,0.2433449349201291,False
56786.683908045976,7358.340381224707,106883153262669.47,0.179473247288727,True
56789.72988505747,7360.427453529636,107211676771290.05,0.17928557445671392,True
56792.775862068964,7362.387351883773,107548219509225.84,0.17906469534870698,True
56795.82183908046,7364.176383111802,107874904542799.38,0.1788180133684293,True
56798.86781609195,7364.590339670468,108212592875074.12,0.1785530170172925,True
56801.91379310345,7370.346603869575,108330106780178.38,0.17827392828224584,True
56804.95977011494,7375.090488895998,108416655812467.16,0.17798782559888063,True
56808.00574712644,7380.898424280355,108393738729295.2,0.17769885925093107,True
56811.05172413793,7387.720277480707,108253212492050.58,0.1774111500330311,True
56814.09770114943,7392.7966526604005,108075233086922.17,0.17712762388059058,True
56817.14367816093,7403.152918267662,107631726373993.61,0.17685214082267497,True
56820.18965517241,7410.525408282491,107181469567493.67,0.17658460784356703,True
56823.23563218392,7416.771680827309,106663743707953.56,0.17632655513980947,True
56826.2816091954,7419.466207616174,106153626617111.02,0.17608079210723615,True
56829.327586206906,7434.596869761999,105161359775865.19,0.1758447175082029,True
56832.37356321839,7441.951163651397,104314960431135.95,0.17561935124382289,True
56835.41954022988,7449.145278080863,103385274616603.66,0.17540455054547377,True
56838.46551724138,7459.324901588674,102286329500365.94,0.17519786550687189,True
56841.51149425288,7470.624206356297,101084588471638.2,0.17499769529763765,True
56844.557471264365,7489.175373490052,99615644037645.89,0.1748035577576665,True
56847.60344827586,7496.519450236069,98418790097874.14,0.17460919701115765,True
56850.64942528736,7507.904833251286,97067083092688.75,0.17441657440992303,True
56853.69540229885,7519.775417026506,95673165752050.27,0.17422163355640025,True
56856.741379310355,7532.451152444543,94239450812302.81,0.17402157280828257,True
56859.78735632184,7549.586174855958,92681421015318.5,0.17381303416815266,True
56862.83333333334,7564.0843453266025,91197504703579.31,0.17359434500685533,True
56865.879310344826,7579.062867300436,89714081779115.42,0.17336263434418087,True
56868.92528735632,7594.512882674604,88240180555930.56,0.17311550086545122,True
56871.971264367814,7610.424054325771,86784020237177.47,0.17285073766476125,True
56875.01724137932,7626.784028252143,85352946173237.72,0.1725663777201732,True
56878.0632183908,7643.576540852562,83953421436007.83,0.17226037688714127,True
56881.10919540231,7660.78825793049,82590885767556.11,0.171932082890801,True
56884.15517241379,7678.394691220943,81270012606737.72,0.1715801165704008,True
56887.20114942528,7696.388184147401,79994138536518.56,0.1712038306193595,True
56890.2471264368,7714.723451758231,78766471042290.73,0.17080297048890192,True
56893.29310344828,7731.5114946291005,77627837430220.3,0.17037791098572663,True
