mjd,R,err_R,B,err_B,V,err_V,i',err_i',r',err_r'
54024.65425531915,14.279768490147518,0.048425829143788186,15.994247401418988,0.1545095848798169,14.967710201641296,0.05469989647934005,14.18198413115482,0.09280596802826906,14.551720153418387,0.06458034715981688
54025.65957446808,14.268863627185937,0.04756818155949744,15.9763771454775,0.14912532960738814,14.955299401559216,0.05335809730092868,14.173969536593518,0.09053491903982981,14.542003287548852,0.06332644405672433
54026.664893617024,14.259005596159085,0.04670752015347734,15.959996288653727,0.14358616963078055,14.944040802285144,0.052004649116732804,14.166836863362306,0.0882075531292043,14.533274998103977,0.06205047553062688
54027.67021276596,14.250191374153502,0.045844882835229035,15.945143495671658,0.13791578937781424,14.933938525461798,0.05064378074289479,14.160562176622065,0.08583493552909352,14.525521828408785,0.06075681537156015
54028.675531914894,14.242417132053987,0.04498213174344122,15.931856199163747,0.13214187803725774,14.924995790636217,0.04928085293135576,14.155120904674547,0.08342997796575197,14.518729581438862,0.05945094076643964
54029.68085106383,14.235678247836915,0.044121834626941615,15.920170248928684,0.12629632673316085,14.917214865806002,0.04792224534191508,14.150488034174344,0.08100735168261941,14.512883423587908,0.05813931084883976
54030.686170212764,14.229969320537691,0.043267153168563874,15.910119555145812,0.12041545552265326,14.910597017490943,0.046575240087922666,14.146638309396238,0.07858337227507699,14.507967990800296,0.056829238185083904
54031.6914893617,14.225284184873672,0.042421736965977196,15.901735729813566,0.11454026969433057,14.905142461059967,0.04524789774864902,14.143546433400601,0.0761758475330759,14.503967495990949,0.05552875045255776
54032.69680851064,14.221615926498714,0.0415896217005063,15.895047730825155,0.10871673554330963,14.900850312050622,0.04394892115809313,14.141187268867839,0.07380387779360915,14.500865836631647,0.054246439628518876
54033.70212765958,14.218956897868537,0.04077513005250769,15.89008151317752,0.10299604832590895,14.897718539251287,0.04268750193760325,14.13953603632595,0.07148759681969659,14.498646701370618,0.0529912963754509
54034.70744680851,14.21729873469252,0.03998277396051933,15.886859691823744,0.09743483499464789,14.89574392029914,0.0414731447684662,14.138568507496046,0.0692478405836069,14.497293674536678,0.05177252800675015
54035.71276595745,14.216632372950102,0.03921715712680286,15.885401220607761,0.09209518656437042,14.894922000550537,0.04031546514483818,14.13826119150329,0.06710573224663728,14.496790337407731,0.05059935953003548
54036.71808510638,14.216948066446108,0.038482877008354614,15.885721091587683,0.08704434601575965,14.895247055945049,0.039223957980133825,14.13859151177661,0.06508217520779862,14.49712036514542,0.04948081892914588
54037.72340425532,14.218235404881199,0.037784426066121694,15.887830058843619,0.08235379121625638,14.896712060556311,0.03820773730808239,14.13953797155834,0.06319725345517778,14.498267618355555,0.04842550997005671
54038.72872340425,14.220483332409927,0.037126092696540665,15.891734390584958,0.0780973698379677,14.899308659462108,0.037275251551959085,14.141080306082188,0.06146955035960414,14.500216228298783,0.04744137840719213
54039.734042553195,14.223680166664522,0.03651186301696391,15.89743565303364,0.07434811789015393,14.90302714752464,0.036433984176994505,14.143199619656457,0.059915413471099147,14.502950674860713,0.04653548023781113
54040.73936170213,14.227813618213801,0.035945325488623635,15.904930529159486,0.07117351638096758,14.907856454582387,0.035690155594479814,14.145878506072364,0.05854821200442517,14.50645585648951,0.045713763287355824
54041.744680851065,14.232870810434164,0.03542958110436688,15.914210674892189,0.06862931250818124,14.91378413749085,0.03504844766994861,14.14910115099319,0.057377651885388646,14.510717151414497,0.04498087527875836
54042.75,14.238838299761085,0.03496716251406797,15.925262614949517,0.06675267039067502,14.920796379358848,0.03451177574559694,14.152853415218132,0.0564092248058139,14.515720469589212,0.04434001230219802
54043.755319148935,14.245702096298487,0.03455996580226864,15.938067679888377,0.06555612468921782,14.928877996234277,0.03408113317721848,14.157122897975697,0.055643866968774214,14.521452294919385,0.04379282046021068
54044.76063829787,14.253447684755656,0.034209198651306075,15.952601985454294,0.06502414947268778,14.938012451404731,0.033755528936824805,14.161898979670624,0.05507788634866149,14.5278997174821,0.04333936053746472
54045.765957446805,14.262060045682048,0.03391534816285254,15.968836454733164,0.06511369618486838,14.948181877371681,0.03353202997714842,14.167172843786147,0.05470318517038582,14.535050455567486,0.042978140714446014
54046.77127659575,14.271523676975619,0.033678170764068406,15.986736883063287,0.06575882404817088,14.959367105472538,0.0334059080775226,14.172937477924492,0.05450776317382028,14.542892867524046,0.04270621640477306
54047.77659574468,14.281822615632265,0.03349670532676084,16.006264045109617,0.06687817399720579,14.971547703017222,0.03337087830967802,14.179187654232734,0.054476447200618096,14.551415953512063,0.042519350012444224
54048.78191489362,14.292940459710522,0.033369309171480975,16.02737384297484,0.06838330143444232,14.984702017724402,0.03341940570617894,14.18591988973482,0.05459176376467563,14.560609347410079,0.04241221802257042
54049.78723404255,14.304860390479774,0.033293715073091985,16.050017493720688,0.07018607089833126,14.998807229144688,0.03354305054244988,14.193132387329527,0.05483485993230499,14.570463299234774,0.0423786490145415
54050.79255319149,14.317565194727976,0.033267105995417295,16.074141754207048,0.07220409302809208,15.013839406691417,0.03373282151445038,14.200824958459023,0.05518638439648965,14.580968648557999,0.04241187469503524
54051.79787234042,14.331037287191805,0.033286203264985645,16.09968918073558,0.07436400687206168,15.02977357381043,0.03397950973330999,14.208998928642828,0.05562726050617165,14.592116789496501,0.04250477673463277
54052.80319148936,14.345258733090247,0.03334736328725863,16.126598420614386,0.07660294085014557,15.04658377777055,0.034273983122743025,14.217657027280936,0.056139309041001416,14.603899627955855,0.04265011475859247
54053.8085106383,14.36021127072462,0.033446677808496375,16.154804532444672,0.07886867990675074,15.064243164490591,0.03460742884233846,14.22680326326136,0.056705704072181805,14.616309531875572,0.042840724645214726
54054.813829787236,14.375876334119965,0.03358007309776857,16.184239331670028,0.08111903901272788,15.082724057782926,0.03497153890727686,14.236442788059193,0.05731126589820807,14.629339275293333,0.04306968051519383
54055.81914893617,14.392235075679423,0.03374340407844907,16.214831757739503,0.08332082397409327,15.101998042353415,0.035358640312724184,14.246581748092467,0.057942609040979774,14.642981977092347,0.04333041792543001
54056.824468085106,14.409268388820792,0.03393254035800877,16.246508259087193,0.08544863237423994,15.122036049876073,0.03576177524327956,14.257227128185818,0.05858817086271884,14.657231035330142,0.04361681921386237
54057.82978723404,14.4269569305675,0.03414344207150721,16.279193192064568,0.08748364572416084,15.142808447447095,0.03617473932038986,14.268386588014636,0.059238148973403675,14.672080058065163,0.043923264625504305
54058.835106382976,14.445281144070236,0.034372224370027286,16.31280922993905,0.08941249493493988,15.164285127725336,0.036592086769211926,14.28006829343083,0.05988437483154179,14.687522791608203,0.04424465457093075
54059.84042553192,14.464221281023228,0.034615210202154426,16.347277778104157,0.09122623932664838,15.186435600059411,0.03700911123825332,14.292280744534963,0.06052014826964663,14.703553047107235,0.04457640929306822
54060.84574468085,14.483757423954103,0.03486897166701324,16.382519391736153,0.09291947617090977,15.209229081931014,0.03742181017003107,14.305032602333796,0.061140054185771155,14.72016462636256,0.04491445246349047
54061.85106382979,14.50386950836075,0.035130360665346916,16.418454192263354,0.0944895859899295,15.232634590061267,0.037826839479355896,14.318332515750427,0.0617397788751417,14.737351247737706,0.04525518494920365
54062.85638297872,14.524537344661226,0.0353965298939321,16.45500227916945,0.09593611333953742,15.25662103055005,0.03822146403663765,14.332188950668936,0.06231593985319239,14.755106472979833,0.045595454336302556
54063.86170212766,14.54574063993742,0.03566494532870959,16.492084133867834,0.09726028026939632,15.281157287462705,0.038603508182712944,14.34661002260546,0.06286593959958608,14.77342363572896,0.04593252490040179
54064.867021276594,14.567459019447128,0.03593339142012065,16.529621012609056,0.09846462814898334,15.306212309318198,0.03897130936245153,14.361603334478133,0.06338785045621036,14.792295772431771,0.04626405169593016
54065.87234042553,14.589672047869342,0.0361999701589244,16.56753532561187,0.09955278207330301,15.331755192962248,0.03932367691595804,14.377175820824405,0.06388033497707996,14.811715556314141,0.0465880613192641
54066.87765957447,14.61235925027323,0.03646309506865851,16.605750999894525,0.10052933015636578,15.357755264376806,0.03965985715315975,14.393333599700142,0.0643426032678956,14.831675235010707,0.04690294083635936
54067.882978723406,14.635500132769891,0.03672148108787075,16.644193823525512,0.10139980755177178,15.384182155998715,0.03997950505361134,14.410081833338893,0.06477440629880077,14.852166572375069,0.047207435311271036
54068.88829787234,14.659074202838525,0.03697413114563691,16.682791769296628,0.1021707721383024,15.411005880193102,0.04028266225984071,14.42742459854864,0.06517606186495699,14.873180794940922,0.04750065341586293
54069.89361702128,14.68306098929186,0.037220320121673256,16.721475296080413,0.10284995558858294,15.43819689854729,0.04056974047982881,14.445364767656926,0.06554850780311515,14.894708543425693,0.04778207978968228
54070.89893617021,14.70744006186689,0.037459576768064176,16.760177626394366,0.10344647020724451,15.465726186723344,0.04084150894726166,14.463903900721292,0.06589337529507937,14.9167398296171,0.04805159207612206
54071.90425531915,14.732191050411842,0.037691664059435255,16.798834998942425,0.10397104865493069,15.493565294626052,0.0410990842614495,14.483042149567964,0.06621307364712305,14.9392639989141,0.04830948007150866
54072.90957446808,14.757293663656569,0.03791655835389039,16.837386895144874,0.10443629065098164,15.521686401704443,0.041343920687700174,14.502778174133809,0.06651087684451965,14.96226969874472,0.048556464000559595
54073.914893617024,14.782727707539863,0.038134427698636654,16.875776238888065,0.10485688810682098,15.550062367234034,0.0415777988766432,14.523109071451202,0.06679100146402074,14.985744853017025,0.048793708760029496
54074.92021276596,14.808473103073453,0.03834560953322474,16.913949568932438,0.10524979819476103,15.578666775461983,0.04180281096094826,14.544030317527742,0.06705866525134437,15.009676642720052,0.049022830935525015
54075.925531914894,14.83450990373042,0.038550588039340056,16.951857183620817,0.10563433285381044,15.607473975545162,0.04202134011919576,14.565535722274149,0.06732011583395814,15.034051492741114,0.04924589555718726
54076.93085106383,14.860818312336619,0.03874997133361973,16.989453257704753,0.1060321337899603,15.636459116227755,0.04223603291355394,14.587617397541948,0.06758261976954039,15.058855064918546,0.04946539990797266
