mjd,r,err_r,g,err_g,i,err_i,z,err_z
56863.041666666664,19.647706165209115,0.08660929060202113,19.754928318438658,0.08263472753436596,19.61659996450601,0.08603416550431514,19.899032659872546,0.08573230147456164
56866.083333333336,19.71016820239572,0.08941845137018176,19.815395810321775,0.08530576818368281,19.67297986190414,0.08857607326209077,19.956819524379455,0.08831525747558969
56869.125,19.773142601285485,0.0920784872004957,19.87635299066693,0.08781617579024727,19.72980605842332,0.09094866246935672,20.0150656050335,0.09072742770847463
56872.166666666664,19.836361471710916,0.09458017227155949,19.937532927611983,0.09015660688288718,19.78681728850495,0.0931425410476955,20.07350525784716,0.09295928167865312
56875.208333333336,19.8995697788111,0.09691508777775303,19.99868155743883,0.09231850045885281,19.843764974804685,0.09514918952437962,20.131885724309143,0.09500214739216567
56878.25,19.962525708433702,0.09907562460848438,20.059558049251848,0.0942940813280141,19.900413585963236,0.09696095344716485,20.18996749500252,0.09684820575169051
56881.291666666664,20.025000999700183,0.10105498512422613,20.119935136751508,0.09607636275741008,19.956540961875987,0.0985710396997036,20.247524640298707,0.09849048789422826
56884.333333333336,20.086781243929693,0.10284718387377775,20.17959941632762,0.09765914820723486,20.01193860609294,0.09997351579493452,20.30434510746312,0.09992287469716891
56887.375,20.14766614964566,0.10444704710153775,20.23835161135571,0.09903703198328269,20.066411944491676,0.1011633115565057,20.360230983743804,0.10114009788897625
56890.416666666664,20.20746977335051,0.10585021093377346,20.29600680211064,0.10020539868459777,20.119780550511678,0.10213622278365214,20.41499872533484,0.10213774242846431
56893.458333333336,20.266020715853813,0.10705311816772298,20.352394621204496,0.10116042139247453,20.171878336210625,0.10288891680642157,20.468479351610085,0.10291225001212143
56896.5,20.32316228367722,0.10805301365615132,20.407359414310918,0.10189905862026863,20.222553709182932,0.1034189399110734,20.52051860481356,0.10346092376349125
56899.541666666664,20.37875261594064,0.10884793823507727,20.460760366094803,0.10241905002257082,20.271669695198057,0.10372472695449556,20.570977074827113,0.10378193425298235
56902.583333333336,20.43266477611877,0.10943672130470727,20.51247159120294,0.10271891104520602,20.319104026487196,0.10380561358318786,20.619730289034976,0.10387432728717737
56905.625,20.48478680922858,0.10981897214021695,20.562382190581275,0.10279792667583468,20.364749195834634,0.1036618517721499,20.66666876752214,0.1037380340230048
56908.666666666664,20.53502176422768,0.10999507013881368,20.61039627305604,0.10265614463066278,20.408512476532735,0.10329462967064794,20.711698043563217,0.1033738842789686
56911.708333333336,20.58328768209708,0.10996615429448954,20.656432942523963,0.10229436842790847,20.450315908376297,0.10270609705509737,20.7547386495919,0.10278362418798705
56914.75,20.62951754952303,0.10973411228916584,20.70042625083454,0.10171415095267729,20.49009624996353,0.10189939814519162,20.795726069037926,0.10196993972496184
56917.791666666664,20.673659218985904,0.10930156978539626,20.742325117018197,0.10091778939014621,20.527804897856186,0.10087871403092306,20.834610654296625,0.10093648815299879
56920.833333333336,20.71567529523975,0.10867188066402832,20.782093212890743,0.09990832267093859,20.563407772692585,0.09964931765464263,20.871357511344,0.09968794003564434
56923.875,20.755542989140565,0.1078491192164788,20.819708816082937,0.09868953298951791,20.596885173018393,0.09821764509045272,20.905946351510806,0.09823003529961057
56926.916666666664,20.79325393884875,0.10683807564497842,20.855164630352363,0.09726595350350817,20.628231597186186,0.0965913879820652,20.938371310724165,0.09656965788486582
56929.958333333336,20.828813999569377,0.10564425658099781,20.888467574541778,0.09564288499349573,20.65745553423767,0.0947796132847896,20.968640737293015,0.09471493487239918
56933.0,20.86224300208579,0.10427389291035798,20.919638540225094,0.09382642526692896,20.68457922403701,0.09279291814817847,20.996776948484637,0.09267536777245798
56936.041666666664,20.893574481380654,0.10273395782364654,20.948712119500385,0.09182351633841158,20.709638387902658,0.09064362983240666,21.022815957150954,0.09046200590814081
56939.083333333336,20.922855375469226,0.10103219887973218,20.975736303054077,0.08964201618889871,20.73268193018356,0.08834606293810632,21.046807168738496,0.08808767472902172
56942.125,20.95014569598692,0.09917718894240765,21.000772149883915,0.08729080425673362,20.753771611747993,0.08591684898802115,21.068813049859727,0.08556727542950224
56945.166666666664,20.975518171185342,0.0971784021837089,21.023893429459235,0.08477993300893533,20.7729816964968,0.08337535615840108,21.088908769409954,0.08291817650284918
56948.208333333336,20.999057862265374,0.09504632312020693,21.045186237361918,0.08212084236737278,20.79039857168999,0.08074421921766514,21.10718181310301,0.0801607225895561
56951.25,21.020861754320777,0.09279259863627988,21.064748585319705,0.0793266595638811,20.80612034310826,0.0780500001000173,21.12373157245389,0.07731889039456598
56954.291666666664,21.041038322839483,0.09043024560613504,21.08268996698456,0.0764126149811638,20.82025640642405,0.07532399582868998,21.13866890953028,0.07442112408115152
56957.333333333336,21.059707076959967,0.08797392959702688,21.099130900437956,0.07339661476180259,20.832926995515976,0.07260319835537793,21.15211569840153,0.07150137974974978
56960.375,21.07699808069657,0.08544033342710136,21.114202448622905,0.07030002390263422,20.844262709251637,0.06993138362462066,21.164204344528002,0.06860039396930248
56963.416666666664,21.093051453407668,0.08284863748217909,21.12804571907384,0.06714872832563008,20.854404017810708,0.06736025482350681,21.17507728356864,0.0657671532642224
56966.458333333336,21.10801685060079,0.08022113587004684,21.140811344023717,0.0639745581771916,20.86350074970821,0.06495047600004186,21.184886460421154,0.06306046220031507
56969.5,21.122052926692533,0.07758401205083953,21.15265894241361,0.06081715931789092,20.8717115610728,0.06277229954036251,21.1937927903534,0.06055036479113918
56972.541666666664,21.13532678077064,0.07496829132935776,21.16375656497783,0.05772637688114895,20.87920338825819,0.060905327053644265,21.201965603079316,0.05831895178215353
56975.583333333336,21.148013386912368,0.07241097042666812,21.174280123867135,0.05476512593785115,20.886150885297866,0.059436806180115695,21.20958207149252,0.056459808556802625
56978.625,21.160295010340178,0.069956288095934,21.184412808120044,0.05201250208740742,20.892735847357756,0.058457885012905206,21.21682662625281,0.055075146279869584
56981.666666666664,21.172360610943997,0.06765703479476141,21.194344486599448,0.049566436726829796,20.899146621984897,0.05805760160418886,21.223890357818306,0.054269781943103695
56984.708333333336,21.18440523555131,0.06557569338408639,21.204271099523993,0.04754447298868716,20.90557750910503,0.058315179001718426,21.230970407158708,0.05414193359197868
56987.75,21.196629400283683,0.0637850560549138,21.214394040345695,0.04608041101074169,20.912228151529007,0.05929221979275093,21.238269346776434,0.054772339706110715
56990.791666666664,21.20923846469549,0.06236780294905031,21.22491952915044,0.04531439421717155,20.919302917256687,0.061027037671988825,21.245994553355786,0.056214804993675586
56993.833333333336,21.22244199903068,0.061414437866230215,21.236057979447708,0.04537581378698059,20.927010275039976,0.0635329758753627,21.254357573720085,0.05849158293365651
56996.875,21.23645314583362,0.06101910276570873,21.248023359208787,0.04636280795727151,20.935562164669022,0.06680113460379594,21.26357348515529,0.061595264926999245
56999.916666666664,21.251487978047408,0.06127328892431926,21.261032548346066,0.048326614281099044,20.94517336352311,0.07080630419393967,21.273860252183255,0.0654960339817199
57002.958333333336,21.267764854194837,0.06225832377843835,21.275304693510634,0.05126851992030635,20.956060850659583,0.0755140627955836,21.285438080659787,0.07015124604478436
57006.0,21.28550377294951,0.06403839226083419,21.291060562080872,0.055150278614104535,20.968443169881652,0.08088722557473726,21.298528771064696,0.07551433699186363
57009.041666666664,21.304925727790646,0.06665613044349529,21.30852189637028,0.059911567203688766,20.9825397936454,0.08689065932865914,21.31335507214726,0.0815413698971003
57012.083333333336,21.326252063932287,0.07013209840967885,21.327910770101482,0.06548654426215973,20.99857048839803,0.09349428566584081,21.330140036746883,0.08819492740928193
57015.125,21.349703838236223,0.0744680049599604,21.34944894793142,0.07181511876018319,21.016754683732728,0.1006745746838748,21.349106380762436,0.09544585712031334
57018.166666666664,21.375501184034533,0.07965229127973829,21.373357249832083,0.07884856805094517,21.037310845885344,0.10841498311112732,21.37047584701014,0.10327359595045692
57021.208333333336,21.403862682047304,0.08566626349037414,21.39985492164584,0.08655112201832854,21.06045585749115,0.1167057506756559,21.39446857521409,0.11166569787735922
57024.25,21.4350047387033,0.09248937608857397,21.429159013048547,0.09489932167825378,21.086404404708645,0.1255433594363788,21.421302479578998,0.12061699470655209
57027.291666666664,21.469140973349226,0.10010301547810103,21.461483764412918,0.10388043588512082,21.115368373099727,0.1349298521892933,21.451192635133538,0.13012864531908852
57030.333333333336,21.506481615440833,0.10849275771003558,21.49704000371966,0.11349065705852784,21.147556253394185,0.14487212324290555,21.484350674250777,0.14020720679293155
57033.375,21.547232913236,0.11764940497231997,21.536034554955904,0.12373341069462201,21.18317255870417,0.1553812399707732,21.520984194694705,0.15086378653666663
57036.416666666664,21.591596555006134,0.1275691881764935,21.578669659058363,0.13461789819723224,21.222417254025288,0.16647182065497523,21.56129618015771,0.16211329390639226
57039.458333333336,21.639769103996315,0.13825347252258433,21.62514240863726,0.14615788940137917,21.265485199489063,0.17816147598875223,21.605484434729362,0.17397378982529402
57042.5,21.691941448458635,0.1497082100690549,21.675644197828348,0.15837073932633436,21.31256560826577,0.19047031256959362,21.653741032416974,0.18646592450459382
