mjd,r,err_r,g,err_g,i,err_i,R,err_R
55126.24193548387,20.627873563295736,0.12845844108790638,20.95992149025028,0.13052624312928082,20.676707982923176,0.12876255355001026,20.830015369008436,0.12971726310090198
55129.290322580644,20.674307598332177,0.13303626792972562,21.0071029763036,0.13517775948222135,20.723251945875177,0.1333512179374305,20.87690443202706,0.13433995012578118
55132.33870967742,20.72243865522131,0.13902516977281243,21.05600880125661,0.14126306498170263,20.77149694820912,0.13935429790417403,20.925507146778614,0.1403875399098729
55135.3870967742,20.772426193686442,0.14652089953918002,21.106800991663647,0.1488794538903775,20.821602827152958,0.14686777305803014,20.975984535603402,0.1479567237013803
55138.43548387097,20.824444880147496,0.1554962057834466,21.159657025558886,0.15799923609472824,20.873744662631395,0.1558643274388968,21.028512976556613,0.1570199830062001
55141.48387096774,20.878679896128972,0.1658088094703527,21.214765065343386,0.16847784228593185,20.92810807456806,0.16620134517961874,21.083279465839723,0.16743364453181023
55144.532258064515,20.935321900708004,0.17722209234985714,21.272318839143026,0.18007484535863594,20.984884173406215,0.1776416478605765,21.14047653088349,0.1789587713004803
55147.58064516129,20.994561719399996,0.1894300232641958,21.332512244200842,0.19247928795612573,21.044264236421128,0.18987847982567294,21.200296867188314,0.19128633321730532
55150.62903225807,21.05658483582252,0.20207991026480426,21.395533749874176,0.2053328008293905,21.106434186344785,0.20255831416382436,21.262927776009235,0.20406018214710633
55153.67741935484,21.12156576535773,0.21479012496014976,21.461560680727644,0.21824761249536545,21.171568951706547,0.2152986190162795,21.32854548288327,0.21689494994940098
55156.72580645161,21.189662391816285,0.227162713924421,21.530753462036216,0.2308193636517747,21.239826790091485,0.22770049884285706,21.397309418795487,0.22938878347482225
55159.77419354839,21.261010348790705,0.2387921547109191,21.60324991069251,0.24263600413658404,21.311343656190644,0.23935747116264977,21.469356546472625,0.2411321863789762
55162.82258064516,21.335717526930125,0.24927181834460488,21.679159654067462,0.2532843594470612,21.386227696073774,0.24986194434801398,21.544795813833105,0.2517145449475175
55165.87096774193,21.41385878683178,0.2581995424079557,21.75855875779297,0.26235579353739913,21.46455394756279,0.2588108039017243,21.623702815066764,0.26072975579197216
55168.91935483871,21.49547095461324,0.2651834981731217,21.84148464077836,0.2694521703928945,21.546359323957603,0.26581129348092136,21.706114737166587,0.2677821504790363
55171.967741935485,21.580548173576886,0.26984946147958244,21.92793135205065,0.274193241947378,21.631637954695293,0.2704883029870755,21.79202566604286,0.27249383765737517
55175.01612903226,21.66903768074897,0.2718507942166632,22.01784527930772,0.27622679023903224,21.72033695189137,0.27249437367857693,21.88138232167367,0.2745147823536115
55178.06451612903,21.760836071533987,0.27088306054063604,22.1111213534451,0.27524347890483586,21.81235266615022,0.2715243489902777,21.974080286155413,0.27353756542043023
55181.1129032258,21.855786109375202,0.2667065318003606,22.207599806861225,0.2709997203695161,21.90752748867311,0.26733793273736084,22.069960782099457,0.2693201089972923
55184.16129032258,21.953674130233054,0.25918248975933217,22.307063536155397,0.26335456344242625,22.005647249592215,0.2597960782823437,22.16880805167645,0.2617223354863121
55187.209677419356,22.054228083975744,0.24833446704121975,22.40923611199139,0.2523319195521503,22.106439254724734,0.24892237395962238,22.270347378812886,0.2507680081171338
55190.25806451613,22.157116246581893,0.23445569402584038,22.513780470569287,0.23822973922361235,22.209570994725937,0.2350107443426018,22.374243788774805,0.23675323076623503
55193.3064516129,22.26194662841678,0.21830218672322216,22.620298312377344,0.22181620809482205,22.314649551964862,0.21881899523323542,22.48010145064498,0.22044142798428262
55196.354838709674,22.368267094978762,0.20143429384596018,22.72833022488203,0.20467679189028415,22.421221721556947,0.20191116931322936,22.587463799251935,0.203408239042412
55199.403225806454,22.47556620746343,0.18675024625638578,22.83735653662228,0.18975637444208704,22.52877485391744,0.18719235871536682,22.695814383973044,0.18858029586982475
55202.45161290323,22.583274781427974,0.1789797310737946,22.94679890096475,0.18186077688242563,22.636738417116987,0.17940344761833846,22.804578442671215,0.18073363391616726
55205.5,22.690768152877,0.18408760242468666,23.056022598665805,0.18705086989766262,22.74448626833056,0.18452341134200764,22.91312518998774,0.18589155959453132
