mjd,V,err_V,B,err_B,R,err_R,I,err_I,r',err_r',U,err_U
57128.583333333336,16.984457622689035,0.02158168821081462,17.263267567851955,0.02620666267324407,17.030496409189624,0.02866356248348551,16.795131209118523,0.028563563196099435,17.11477926701329,0.02717313864431545,16.545713045284202,0.0569233488435311
57131.666666666664,17.04407526568903,0.02187516975891806,17.342934399125113,0.026616578434715904,17.08176668306399,0.028773834208840127,16.839973896262507,0.028707378923136167,17.1707362995202,0.027293274240518407,16.664676066844322,0.05838238394200692
57134.75,17.106049885452762,0.02225908187766058,17.42540597149224,0.027123458266701622,17.12882951961194,0.029490436017405922,16.881157271490565,0.029448655236613303,17.22269100417452,0.027980371105703953,16.777505283189157,0.059855024074431246
57137.833333333336,17.169827209736923,0.022736122194932058,17.5098812079286,0.027725068819603408,17.170883863427008,0.03108472506989537,16.917996329944316,0.031004238379206482,17.269790301386337,0.02950686719753102,16.882366374613696,0.06154592589531125
57140.916666666664,17.234866014521685,0.02329781539047914,17.595572008726094,0.028410197771915748,17.208283473536255,0.03338362309469745,16.950835523959483,0.033204532062707195,17.312318193164174,0.03170934166212876,16.97917665876912,0.06345061252522774
57144.0,17.30064463233768,0.023924313691263188,17.681714776984165,0.02915925351504784,17.242429960458537,0.035747465129205305,16.980952479631554,0.0354818045430737,17.35159169180855,0.033963178246354635,17.06945748642164,0.06523684011491952
57147.083333333336,17.36666688712438,0.024586384546432236,17.767581181285692,0.029946377125307698,17.27545029532226,0.037538641419150934,17.010269840288203,0.03726822232546006,17.389644516348966,0.03564619999048901,17.15585778739137,0.06652730711158633
57150.166666666664,17.432467383560493,0.025249059657614384,17.85248795022602,0.03074270493135617,17.30975492821557,0.03851699805322721,17.040960863972572,0.0383412684049348,17.428793169731705,0.03652669940005097,17.241494810987007,0.06720686487676258
57153.25,17.497616089252915,0.025876215346205465,17.935805516466758,0.0315203026364509,17.347541952874423,0.038867836829815594,17.075007067178717,0.03885588813856675,17.471149789448617,0.03678779722524637,17.329211359183944,0.06742962227188952
57156.333333333336,17.56172215960916,0.026435441547749936,18.01696535573771,0.03225631349912323,17.390295284964168,0.038974938478427576,17.113750649573035,0.039145735498624976,17.51812896965248,0.03680567041278341,17.42082224308976,0.06744669235308867
57159.416666666664,17.62443696703673,0.026902778293000643,18.09546589808471,0.032936939882914566,17.43837462085594,0.03916057456549641,17.157528764488518,0.03948502008768367,17.57004478356538,0.036901864992423226,17.51649865863456,0.06753333138437968
57162.5,17.685456308667,0.027267084461483976,18.170876922986054,0.033560923907006,17.490868095438515,0.03950427959044358,17.20554181866811,0.03992343096918727,17.625966255650468,0.03717032738295244,17.61455074076636,0.06799222201441155
57165.583333333336,17.74452177915566,0.02753384938583381,18.242842386520806,0.03414215653516591,17.545863150660637,0.039792546480877045,17.25609426168063,0.04025231093139392,17.683984370820554,0.03742084052582914,17.711845159059237,0.06905619825619769
57168.666666666664,17.801421307950477,0.02772811880676941,18.311081665441577,0.03471092026690389,17.601120872853073,0.039680530274121203,17.30719474541374,0.04016064108974725,17.741876104520145,0.037326309327629405,17.804835232391156,0.07077958264278021
57171.75,17.855988872781523,0.027895880652830194,18.375389239496712,0.03531311167633017,17.654886044663385,0.0389808994057002,17.357277276221282,0.03949381894940718,17.797901880781467,0.03670149634859492,17.89079552738258,0.07306579880457542
57174.833333333336,17.90810341327804,0.028102815067968065,18.43563286807597,0.03600672607140609,17.70641706827979,0.037817408070062,17.405673135343847,0.03839085041899533,17.85132708149439,0.035653011286645525,17.968627293286545,0.07572569267247083
57177.916666666664,17.95768698021317,0.028429009116295086,18.491750349426866,0.036855123092278085,17.755934825580255,0.03655840503529858,17.452565638231675,0.03722342020016752,17.902371359272763,0.034516805760089635,18.038776283288854,0.07852181112557703
57181.0,18.00470216682072,0.028958589735371403,18.54374497949823,0.037917313630405125,17.804037680125873,0.035696781927124686,17.498469738718683,0.03646969114643373,17.951632242067262,0.033752502008264955,18.10233514853681,0.08131050067324602
57184.083333333336,18.04914887862094,0.029764804669957946,18.591679852066193,0.03923665548421059,17.850977989945648,0.035735270348527776,17.54358844250703,0.0365873886584247,17.9993722775107,0.03384381404826731,18.159933253760414,0.08415133831558905
57187.166666666664,18.091060507252962,0.03089370017011592,18.63567116195648,0.04083041542670814,17.89628089201466,0.03695549780228847,17.587474013984263,0.03781975977482554,18.045143032975176,0.035065667516055825,18.211146939843672,0.08714286376084232
57190.25,18.130499581816878,0.03235156098065408,18.675880688077342,0.04268289380492317,17.938937981894327,0.039211559011491995,17.62920104781702,0.04004882870083741,18.08797498602482,0.037263888345724014,18.25478511316834,0.09014659581181508
57193.333333333336,18.167552977821515,0.034100585096453404,18.712507643168607,0.044743866030330884,17.97801241271935,0.04204243550586487,17.66790583813517,0.042894114828881925,18.126972393696917,0.039966789950450436,18.289801383296577,0.09278200894156377
57196.416666666664,18.20232676929038,0.03606388293702752,18.745780081739184,0.04693252125076136,18.013236502974593,0.04495884710185879,17.703319071251798,0.045933119647531294,18.161900761988164,0.0426855827605235,18.316194675421286,0.0947145779205872
