mjd,r,err_r,i,err_i,g,err_g
56234.48412698413,20.946805940891295,0.08115033616868104,20.66200698918135,0.08004699226310898,21.59339493651771,0.0836552963495327
56237.54761904762,20.973109154696544,0.08795196441415547,20.68795257673446,0.08675614356508476,21.620510081682028,0.09066687822520521
56240.61111111111,20.997289839527184,0.0947232223164549,20.71180449384184,0.09343533744755825,21.645437179343162,0.09764715228118333
56243.6746031746,21.019682554024257,0.10123966555393371,20.73389275038835,0.09986318120113791,21.668521115346493,0.1043647460177151
56246.73809523809,21.040649825549735,0.10727474895770762,20.75457494470504,0.10581620983071456,21.6901356076022,0.11058612123641509
56249.80158730159,21.060574318024294,0.11260847422796738,20.774228537903696,0.11107741619914603,21.710675132155018,0.11608448869884576
56252.86507936508,21.079850700166332,0.11703928279090342,20.793242832669364,0.11544798218189356,21.730546540412774,0.12065206809234984
56255.92857142857,21.098877329487493,0.12040141889582215,20.812010770325514,0.11876440569283071,21.75016048644295,0.12411798709405397
56258.99206349206,21.118047868973576,0.12259105289734054,20.83092066150283,0.12092426878450065,21.76992278487819,0.126375211030143
56262.055555555555,21.137742953330303,0.1236061340789239,20.85034796568374,0.12192554862283717,21.790225819909438,0.1274216258823286
56265.119047619046,21.158322020012918,0.12360695542254799,20.87064723330559,0.12192635879944333,21.81144012415973,0.12742247257941783
56268.18253968254,21.18011541707017,0.12300489688617544,20.89214432090921,0.12133248602860833,21.833906242908483,0.126801829614391
56271.24603174603,21.20341689510633,0.12257922799294943,20.91512898517783,0.12091260465508163,21.857926994295667,0.12636302111311798
56274.30952380953,21.228476584560894,0.12359091499210369,20.939847955702476,0.12191053645934069,21.88376022982061,0.12740593701080338
56277.37301587302,21.255494552077835,0.12779451365274772,20.966498578964547,0.1260569817528872,21.911612191814925,0.13173929295444906
56280.43650793651,21.28461502113629,0.13719744222494462,20.99522311753634,0.13533206533474526,21.941631555669005,0.1414324724669068
56283.5,21.315921332435664,0.15355684626100505,21.026103778993786,0.15146904208844367,21.973904234653844,0.1582968609204205
