mjd,r,err_r,i,err_i,B,err_B,V,err_V,g,err_g,u,err_u
58507.217391304344,16.729849359191576,0.024317127505963418,16.598022161652352,0.02749002292063224,17.417331856560395,0.023173832189250346,16.80908773311694,0.021846604819558045,17.079467562591162,0.02231412637898525,16.98518630921899,0.05250330806085589
58510.32608695652,16.773748906115543,0.025326892892114625,16.63681399571624,0.02863753514194719,17.480735786568403,0.02438228625617661,16.858528777296215,0.022784558766848678,17.140586897123285,0.02345952424863669,17.080605430517608,0.05549961485463891
58513.434782608696,16.82046081895487,0.026319239454621397,16.6784561065424,0.029797855391945478,17.546844355029407,0.0256356713518017,16.910728222957914,0.02369127113306445,17.20437171016556,0.02463761062390592,17.178238357180817,0.058917237656781626
58516.54347826087,16.870373315042798,0.027284599057031178,16.723350217048846,0.030967506013781853,17.616000158730458,0.026917604652117882,16.96605757250336,0.02455163818027583,17.271161621598367,0.025831941301104375,17.278302343547693,0.06275445966858921
58519.65217391304,16.923821863423655,0.028241347042493474,16.771845242356903,0.03216818839692094,17.688492644783764,0.028240126488476132,17.024835862413056,0.025380637954632232,17.34124402740872,0.027054624559488604,17.380966164566416,0.06701651722050049
58522.760869565216,16.981060057946706,0.02924077660073887,16.824208280761923,0.03345013096641804,17.76452820178929,0.029649209521973634,17.087300523432532,0.026229749179915093,17.414824746281283,0.028351948862430452,17.48632173649503,0.07172014649110377
58525.86956521739,17.042233953384766,0.03036607134257798,16.88059904735428,0.034889729583722745,17.844203830607057,0.03122388348092725,17.153581712431787,0.027187241884053342,17.492002177924405,0.029803686493887628,17.59435917959354,0.07689492756494855
58528.97826086957,17.107360466689897,0.031721335464330876,16.941048348794993,0.03657867233405889,17.927485017427898,0.03306563162080703,17.223680719645472,0.028367413233332656,17.572745583943743,0.0315125084934917,17.704945922150728,0.08258090597286967
58532.086956521736,17.17631030127359,0.03340836953243101,17.005441054458515,0.03860342966412044,18.01418828227088,0.03527653042764404,17.29745291029394,0.02988527942097064,17.65687795545864,0.03358173931466404,17.817810300435212,0.08882265297198733
58535.19565217391,17.24879570217354,0.035494100557017766,17.07350387020415,0.041017949055704626,18.10396872051433,0.03792943663145806,17.374595508985294,0.03181962041823383,17.74406377903233,0.03608476095168156,17.93252995874991,0.0956607705903528
58538.30434782609,17.32436319916269,0.03797812975254637,17.144798071175046,0.043816796052566644,18.19631269866113,0.041039063045986014,17.45464038406317,0.034176047317107563,17.833801859203504,0.03903532034059466,18.048525202502788,0.10312271325368089
58541.413043478264,17.402391347675803,0.04077207516802141,17.218717203857977,0.046917387995489127,18.29053571305576,0.044544407553525435,17.536951841281734,0.03686475413573332,17.9254232061694,0.042369700088606715,18.16505730969675,0.11121544894079038
58544.52173913043,17.48209333826935,0.043697523560329764,17.294489629419786,0.05015699778863992,18.385785275983835,0.048309009025198454,17.620729296683294,0.03970059017993117,18.018093855813277,0.045947266512193614,18.281231666901476,0.11992273231402939
58547.63043478261,17.56252421783529,0.046502582708005454,17.371185653604698,0.053305948059957226,18.481048561515763,0.05214020793772074,17.705014570547064,0.04242370364442857,18.110822359616577,0.04957012829625614,18.396005468080148,0.1292096033263477
58550.739130434784,17.64259235316399,0.048895762382014395,17.447728876657038,0.05609752150982414,18.575164426798892,0.05582765379487669,17.788703431359863,0.04473778009346537,18.202471567593875,0.05302174985599671,18.508199602054447,0.13903632809596278
58553.84782608696,17.72107467217279,0.05060293845112355,17.52291130200456,0.058279867009839934,18.6668393258592,0.05920622045074224,17.87056092316334,0.04637218783591465,18.291774230635838,0.056129855283897544,18.61651425924856,0.14938355046999843
58556.95652173913,17.796635141914066,0.05146836764891724,17.595411666731934,0.05970591580685359,18.754666554152664,0.06225688904528342,17.949239933274384,0.047192572933670913,18.377351871325345,0.05886831527272558,18.719547712456006,0.16028989622019865
58560.065217391304,17.867845886573832,0.05164534692043481,17.663816401252916,0.060493884259285834,18.83714820428895,0.06526503184484748,18.023302401225465,0.04741223052402646,18.457736315553802,0.061519944435216,18.81581767076932,0.1719022447248971
58563.17391304348,17.933210313120526,0.0519421350140276,17.72664259027556,0.06130261953427708,18.912719176835026,0.06903928314904953,18.091242534323555,0.04797175326941644,18.53139324143399,0.06490606123039389,18.90378457096176,0.18453647548390528
58566.282608695656,17.99118759709995,0.05428292233706361,17.78236229196341,0.06370368850691341,18.979772574452227,0.07510854235921813,18.151511379927797,0.050992295523379805,18.596747086681262,0.07059410431690596,18.981876155926784,0.19874160940219443
58569.391304347824,18.040217884925596,0.0617242405382706,17.829427576022,0.07032727390274893,19.036685812073074,0.08565371586065436,18.202542108605257,0.05958953562054174,18.652206659896365,0.08081097238445457,19.048512694558212,0.21535257303338046
58572.5,18.07874759074639,0.07721139276681471,17.866295662884113,0.08414398599923804,19.081846798444076,0.10297758025041544,18.242775384160495,0.07641509389025136,18.696190823472307,0.09785319541592301,19.102132219871237,0.23550893322480906
