mjd,T,R,fun,success,logL,sigma_logL
56425.5,11704.78037146957,23061920681355.586,0.00494878344463837,False,36.852065056654354,0.027794591069468414
56428.66666666666,12339.953773689973,24491537748507.195,0.0046299082385301005,False,36.9961072716355,0.03041949111250354
56431.833333333336,12955.442455595512,25565297452099.46,0.0044056224576677055,False,37.11793173121472,0.033103391188944606
56435.0,13493.214026718613,26254395697792.58,0.004254383427791136,False,37.21168672186839,0.03553584733751272
56438.16666666666,13911.632899620687,26588342724027.957,0.004162996608041766,False,37.27571600472775,0.03750004406735928
56441.333333333336,14150.475998979098,26732621273183.54,0.004117275289366733,True,37.30998832006099,0.03863893757505752
56444.5,14180.592136223333,26849145556774.14,0.00411155351119928,True,37.317459434991804,0.03878222356200728
56447.66666666666,13994.918756586221,27095941212990.473,0.0041447657190933716,True,37.30251104177862,0.03788754569025642
56450.833333333336,13608.160305667063,27605700415557.395,0.004219141620574142,False,37.27001624030347,0.03603479734317223
56454.0,13078.925742923237,28403949601648.508,0.004344768862811718,True,37.22586679531606,0.0335666301174235
56457.16666666666,12440.788958297571,29551465835123.47,0.004527413322492101,True,37.17337077999706,0.030644837875077713
56460.333333333336,11751.761185085523,31004753854451.844,0.00478257518135807,False,37.11608943732765,0.027585828080206667
56463.5,11042.504592470572,32738584148498.383,0.005091935619497936,False,37.05521117356069,0.02445919080623578
56466.66666666666,10376.175153092965,34519175804335.79,0.005527951247167925,True,36.993091044590024,0.021745949277802466
56469.833333333336,9723.225966621514,36493308869362.77,0.006065782727554358,False,36.928489033472566,0.019188192687611096
56473.0,9143.61082521349,38317380011728.56,0.006725463686902889,False,36.86408357716419,0.017159066775061512
56476.16666666666,8609.308277752436,40136797615474.88,0.007515521232059844,False,36.79977950597648,0.015572532742206721
56479.333333333336,8129.792806556857,41895912645027.29,0.008445788246199583,False,36.73748225291218,0.01459565111080983
56482.5,7698.742692420251,43651460217254.83,0.009619331154315347,False,36.678497804284454,0.014383940324683963
56485.66666666666,7305.2844110560145,45649597659707.4,0.008917720436955235,True,36.62624345536448,0.013366356861338424
56488.833333333336,6977.772290131783,47360340790787.74,0.010164718766904559,True,36.578517840975834,0.01440559897792651
56492.0,6689.186364738595,49057393896619.88,0.011505608251065275,True,36.53572316215532,0.015870362066318186
56495.16666666666,6434.956964061972,50642115098771.6,0.012926509531699338,True,36.496027291386326,0.017640745926657115
56498.333333333336,6211.005894447179,51945996785048.016,0.014416112304080407,True,36.4565729666577,0.01961424959955296
56501.5,6013.912217715528,52757385792048.2,0.01596459356231463,True,36.4140159058107,0.021710546225036178
56504.66666666666,5840.810969302983,52882090932024.81,0.01755993831424358,True,36.365330873872786,0.023866358514103767
56507.833333333336,5690.93497853775,52181704679637.47,0.019182106227946177,True,36.308592052125164,0.026014973237997938
56511.0,5560.980166949516,50747329602964.75,0.020795927689575947,True,36.24425280513555,0.0281087309219257
56514.16666666666,5452.309227515515,48752571564772.39,0.02234537904247782,True,36.175138004819416,0.030059798291505933
56517.333333333336,5364.550967060258,46578847220777.15,0.02374966595904885,True,36.10733200740804,0.03178198474221527
56520.5,5298.329768059992,44689324448003.97,0.02490505218449932,True,36.049784552874804,0.03317157195312621
