mjd,T,R,fun,success
57044.5,12564.937144234704,23741848711897.75,0.03006930899611656,False
57047.56666666666,12724.93215425293,24838051068655.07,0.03155012942777607,False
57050.63333333332,12591.630183542118,26881531523252.99,0.030277298141524835,False
57053.7,12713.155146649251,28045778604043.117,0.030992989925686505,False
57056.76666666668,12681.677620265435,29668060399926.1,0.03037725900825961,False
57059.83333333334,12694.151783777266,31120721528638.61,0.029930542973484534,False
57062.9,12488.574584144832,33362209146798.766,0.027247717633388353,False
57065.96666666668,12604.899272443547,34204554564938.875,0.02776372196616589,False
57069.03333333332,12555.203900144135,35586955845189.04,0.02655635248745796,False
57072.1,12399.3215537008,37322358755857.1,0.023821866684351302,False
57075.16666666666,12308.71579482292,38665385215786.945,0.022219174879927125,False
57078.23333333332,12431.389731474745,38691268845720.63,0.02334039040339746,False
57081.3,12204.993751522406,40344003507472.89,0.020443150870628903,False
57084.36666666668,11736.078596607316,43349561253304.805,0.016012465395566815,False
57087.43333333333,11640.324850632982,44083730252843.64,0.014892366621131163,False
57090.5,11440.022634545745,45241082719463.01,0.013576404200099656,False
57093.56666666666,11270.994313038074,46053026830915.23,0.012873274619974241,False
57096.63333333332,11184.475878578174,46041652147417.945,0.013356575930386696,False
57099.7,11074.107264052866,46028075867288.73,0.014604099435761039,False
57102.76666666668,10646.957921779222,48339488048290.44,0.01465508130366317,False
57105.83333333334,10498.64703145914,48321538043864.71,0.01641094581381441,False
57108.9,10334.070785627266,48302564394929.82,0.019047362560341948,False
57111.96666666668,10155.358920726127,48282800310881.02,0.022580712386977397,False
57115.03333333332,9965.59489366633,48262586992117.33,0.027052281629798027,False
57118.1,9609.877544976182,49978251868875.83,0.03189258322937309,False
57121.16666666666,9423.546783632353,49849829004530.07,0.03895423078286374,False
57124.23333333332,9237.073515421347,49682824951188.24,0.047147614631571085,True
57127.3,9056.006928355904,49431447311393.67,0.0566295851521116,True
57130.36666666668,8878.406317176577,49139611424100.734,0.0668408747824591,True
57133.43333333333,8707.545954671741,48774753023582.43,0.07843616488967596,True
57136.5,8542.638925962392,48361547356295.266,0.09112175539595516,True
57139.56666666666,8381.785374111667,47847682947795.88,0.10184414997276273,True
57142.63333333332,8229.51210486067,47363272064692.95,0.11651414526086724,True
57145.7,8083.677366998644,46855216314821.71,0.1320863955664729,True
57148.76666666668,7957.198324522198,46173918393753.91,0.1491598765523187,True
57151.83333333334,7824.870533533538,45629089137546.875,0.1662928045388565,True
57154.9,7726.060975971365,44697268940182.67,0.1835652682844992,False
57157.96666666668,7670.0424795091085,43403928426521.02,0.2087882868170332,True
57161.03333333332,7557.81524147291,42832139789380.984,0.2276733190519576,True
57164.1,7451.904210866837,42271724726790.39,0.24676236005414323,True
57167.16666666666,7352.271015129499,41725711227738.914,0.26591549198576453,True
57170.23333333332,7258.94353586845,41195518260974.34,0.28498861237682105,True
57173.3,7171.8360234862585,40683671937535.64,0.3038387786198825,True
57176.36666666668,7091.620674446108,40180939626174.06,0.3223052486466678,True
57179.43333333333,7016.654176080392,39712383769727.195,0.3402862550254211,True
57182.5,6947.462457880735,39270605995786.695,0.35763361567413915,True
57185.56666666666,6884.524748579433,38848467865696.02,0.374202703623878,True
57188.63333333332,6801.378700991418,38843044065788.47,0.3893297286303868,False
57191.7,6770.098067861317,38180349531249.805,0.4032790523621448,True
57194.76666666668,6710.62679742401,38176529457107.18,0.42445446113764823,True
57197.83333333334,6687.114882157722,37621635110464.19,0.4363763373969638,True
57200.9,6650.252677280152,37380608885277.086,0.44757673564246403,True
57203.96666666668,6619.110275493447,37169917383753.79,0.4574256279284385,True
57207.03333333332,6592.963317485662,37002169263321.14,0.46588751885460883,True
57210.1,6571.413881151855,36885300529082.11,0.4729321363892664,True
57213.16666666666,6550.7978297452955,36884048739441.055,0.478648026578848,False
57216.23333333332,6538.131767699957,36883277911006.34,0.4827977057698456,False
57219.3,6537.220840814492,36883222568737.17,0.48531115296005317,False
57222.36666666668,6537.220840814492,36883222568737.17,0.4863769006340438,False
57225.43333333333,6549.2580441997425,36884022807504.69,0.4858762862156224,False
57228.5,6570.610023430266,36885465557525.336,0.4839334559284068,False
