mjd,T,R,fun,success,logL,sigma_logL
56090.5,6019.629384914158,32064898973431.32,0.0005048770596325742,True,35.98315979845327,0.0070590914209826845
56093.56349206349,6033.332408848861,33622260612020.31,0.0005148728619135012,True,36.02830386708393,0.007094462131846261
56096.62698412698,6047.055785752794,35255711053561.41,0.0005249507505517956,True,36.07345588917458,0.0071292148617261185
56099.69047619047,6060.707275880212,36950263414503.96,0.0005350058042240381,True,36.11814934466364,0.007162890882379086
56102.75396825397,6074.146777509479,38689235849049.84,0.0005449345124028877,True,36.16194246506478,0.007195203097801454
56105.81746031746,6087.165038043585,40454867966878.59,0.0005546357185919425,True,36.20442291544464,0.007226092759966075
56108.88095238096,6099.834678954249,42222863792246.99,0.0005640135124533026,True,36.24518866369481,0.007254858413305991
56111.944444444445,6111.78403785715,43974634386512.4,0.0005729750555455542,True,36.28389750663136,0.007281963111260525
56115.00793650794,6123.098240637385,45682850972267.45,0.0005814357553737888,True,36.32021234114954,0.007306789582733545
56118.07142857143,6133.537022600717,47325367283670.484,0.0005893176214549495,True,36.3538529829243,0.007329596160484372
56121.13492063492,6143.247331776733,48873156813880.93,0.0005965495255664632,True,36.384553818953364,0.0073497083247026215
56124.19841269841,6151.981931463959,50305567672666.414,0.0006030723605873437,True,36.412113345777676,0.007367525338584527
56127.26190476191,6159.650981825598,51600977718739.695,0.0006088345051854319,True,36.436361313040926,0.007383088191609228
56130.3253968254,6166.236585600851,52738951467460.28,0.0006137954942040917,True,36.45716474933283,0.007396313097892285
56133.38888888889,6171.608027917385,53704719723960.3,0.0006179250195407024,True,36.47443928241976,0.007407451618753899
56136.45238095238,6184.1570352770495,54306383235092.664,0.0006257413910764672,True,36.487644829188696,0.0074220987751207924
56139.51587301587,6179.156995450068,55060176838177.66,0.0006236292491475286,True,36.4982131545634,0.00742228658277036
56142.57936507936,6181.282131538291,55437052517220.31,0.0006251987698138496,True,36.50473556162006,0.007426201409763099
56145.642857142855,6190.362267639595,55437495945847.33,0.0006304052576064479,True,36.5072925041072,0.007433877922169779
56148.706349206346,6182.073914277085,55592892426221.58,0.0006258381894704241,True,36.50739634636263,0.007427979422578219
56151.769841269845,6180.788767735391,55384451138742.69,0.000624965386272989,True,36.50377235108045,0.00742607254280378
56154.833333333336,6178.430778835668,54999797968334.05,0.0006233543933738239,True,36.49705596218729,0.007422501389682889
56157.89682539683,6175.255365991502,54449440492763.97,0.0006210468526092575,True,36.48742756219179,0.007416835700582616
56160.96031746032,6166.035907596686,53862317476559.67,0.0006203404127507834,True,36.475415301190026,0.007436155688380721
56164.02380952381,6167.128699876346,52913959759772.59,0.00061454100182872,True,36.46029360455499,0.007398531578555845
56167.0873015873,6161.346707944533,51988284951634.84,0.0006104995199095613,True,36.443334605222276,0.0073888585692180875
56170.15079365079,6155.503091467588,50964233488425.51,0.0006059907776576365,True,36.42440624092303,0.007376365371547856
56173.21428571428,6149.178108691864,49872569338923.87,0.0006011031962967082,True,36.40381280767744,0.0073626087289814564
56176.27777777778,6142.290063193044,48736112855978.49,0.0005959090983267097,True,36.381844093857204,0.007348192728590967
56179.34126984127,6135.037943960542,47570985027049.15,0.0005904743540850828,True,36.35877433323629,0.00733297604928936
56182.40476190476,6127.547031532156,46393372646709.29,0.0005848665513698912,True,36.33487953666632,0.007317025096871204
56185.468253968254,6119.9052054766935,45218477013279.98,0.0005791514444009912,True,36.310431675015074,0.007300500944140009
56188.53174603175,6112.196054842567,44059696926764.47,0.0005733916119480675,True,36.2856931482106,0.007283567520558664
56191.59523809524,6104.497856953137,42928563738684.36,0.0005676457056040326,True,36.2609135319094,0.007266389576258678
56194.65873015873,6096.882673615453,41834742368460.66,0.0005619677988618869,True,36.23632658077371,0.007249130401613125
56197.72222222222,6089.41568800046,40786083025644.375,0.0005564068358421172,True,36.21214751737404,0.007231949040765571
56200.78571428572,6082.1547446228105,39788711334424.63,0.0005510061841170494,True,36.188570641330735,0.007214997204787014
56203.84920634921,6075.150035914854,38847145548875.18,0.0005458032934132465,True,36.16576729005967,0.00719841613963025
56206.9126984127,6068.431727524893,37964617513711.25,0.0005408296390628511,True,36.14388497124331,0.007182365365301282
56209.97619047619,6062.152170998132,37141051933217.016,0.0005361092018158668,True,36.12303676731176,0.007166654150502536
56213.03968253968,6055.857900813493,36384156193431.36,0.0005316676198249899,True,36.103348351212304,0.0071526234946477476
56216.10317460317,6050.143386514442,35684738193684.51,0.000527508873857454,True,36.08484873177682,0.007138847814918319
56219.16666666666,6045.218996690748,35038653526509.848,0.0005236303502804587,True,36.067564003397955,0.007124821860246426
56222.23015873016,6040.349221090669,34454304967248.363,0.0005200519072232619,True,36.05155621124964,0.0071125505963259
56225.29365079365,6035.864127270247,33923882227240.832,0.0005167600110528296,True,36.0367899454603,0.007101150220160938
56228.357142857145,6031.750341026052,33443862625676.58,0.0005137440798057444,True,36.02322732387933,0.007090610989981062
56231.42063492064,6023.4754060994055,33071400327461.418,0.0005125085387789771,True,36.01111476711666,0.007102654267561803
56234.48412698413,6023.911503234043,32627032810618.28,0.0005085042158656756,True,35.99949052402106,0.00707377077594248
56237.54761904762,6020.995845639725,32269284118271.137,0.0005061880518444287,True,35.9890730043445,0.007064863218969787
56240.61111111111,6018.084639864941,31946929642956.344,0.0005040806636517464,True,35.97951244893241,0.007057345342373747
56243.6746031746,6015.397139584463,31651204857154.92,0.0005021321133167368,True,35.970658745943744,0.007050337310837684
56246.73809523809,6013.3483741759455,31370769804512.176,0.0005002942489302982,True,35.96233684336175,0.007042484836845949
56249.80158730159,6010.67653038842,31115898771601.043,0.0004985716179708753,True,35.95447915900791,0.00703694654648003
56252.86507936508,6008.361547229435,30867878412290.242,0.0004969019246652875,True,35.94685882633697,0.007030865521351152
56255.92857142857,6006.097019298997,30624772923467.566,0.0004952553370984467,True,35.93933615990813,0.007024790478514715
56258.99206349206,6003.820157978144,30381725814609.875,0.0004935985024418498,True,35.93175661111975,0.007018640368177829
56262.05555555556,6001.4855443148745,30134002092248.934,0.0004918986659982775,True,35.923969718030634,0.007012292821749089
56265.119047619046,5999.053041533585,29877255250432.273,0.0004901249750736985,True,35.91583323459419,0.007005623288352345
56268.18253968254,5995.320415037649,29621960565575.875,0.0004884045397597003,True,35.907298225602716,0.007002495558067337
56271.24603174603,5993.511049942097,29324922854945.586,0.00048626114545938476,True,35.89802003041569,0.006991557876619293
56274.30952380953,5990.632007857192,29020046745425.52,0.0004841067145680824,True,35.88810781813899,0.006983115785555252
56277.37301587302,5987.489985721247,28695384680929.082,0.0004817919276606219,True,35.877424334891614,0.0069741005745075895
56280.43650793651,5984.129833241054,28349254910737.47,0.0004793016918956215,True,35.86590836059319,0.006964277932834388
56283.5,5980.730608545232,27979363693289.062,0.0004766283382730475,True,35.85351366280636,0.006953136968835859
