mjd,T,R,fun,success,logL,sigma_logL
56118.5,26046.760957326253,12416981366551.773,0.03812140009135754,False,37.70386798858883,0.1563597330721605
56121.58620689655,23733.02309768572,14378036873160.967,0.040347118730598826,False,37.66963246612105,0.13713118922223644
56124.6724137931,21731.491230013966,16425895687828.39,0.0435342491957173,False,37.63223726920298,0.12164074675072538
56127.75862068965,19963.333525580198,18546916468705.336,0.047316485778797754,True,37.59029671461683,0.10814266677122567
56130.84482758621,18396.749946943863,20710637268207.332,0.051021514283197754,True,37.54417237861807,0.0956389560122376
56133.93103448276,17003.70463772905,22892633472443.75,0.053783667012635095,False,37.49438675220109,0.08347404256421047
56137.01724137931,15787.386433616462,25027930364272.07,0.05457298447961433,True,37.44291186627441,0.07160608144418511
56140.10344827586,14691.915135663372,27161373778375.59,0.05254331503194634,False,37.38903814090657,0.059689738474851255
56143.18965517241,13731.816573722284,29210473907557.508,0.047408120002448796,True,37.33481021274671,0.048321890232271604
56146.27586206896,12864.686700854332,31249661829514.35,0.03949250644919953,True,37.280108532809855,0.03763755163442422
56149.36206896552,12088.195733794953,33253944605937.902,0.029983760680552266,True,37.225953304623346,0.028158760551285286
56152.44827586207,11391.39836209632,35226798041015.805,0.020498605002468476,True,37.172875529866644,0.020221977084516483
56155.53448275862,10763.383771674748,37178992635806.72,0.012611951209899925,False,37.121211571017476,0.014033748201482657
56158.62068965517,10200.682168302204,39080397512371.08,0.007367142618838093,True,37.07125584186251,0.009751734510301093
56161.706896551725,9692.056078774976,40951449271875.3,0.004898948966516139,True,37.02302325782517,0.00746740438246579
56164.79310344828,9227.919309978755,42811635398734.46,0.004386051476160252,False,36.97635982208126,0.006862085834088997
56167.879310344826,8812.110500610328,44583627945054.81,0.004766771342512894,True,36.931491581707704,0.007153307498259155
56170.96551724138,8435.07711706899,46289684473172.414,0.0048378769612032095,True,36.88814570319495,0.007362130552106786
56174.05172413793,8092.86035813682,47919700197642.39,0.004185210451915172,True,36.846257403926764,0.007089840804214248
56177.137931034486,7780.060986174725,49487143001435.586,0.003392929852721332,False,36.80573780136116,0.006656442263474391
56180.22413793104,7497.542553340767,50941516401705.1,0.004237132552748619,True,36.7666405271362,0.007774709753114316
56183.31034482759,7244.819344737069,52229337688595.08,0.00899902569339052,True,36.728760311610344,0.011829261192746715
56186.39655172414,7007.714046053238,53560394893687.16,0.019570379631294266,True,36.692814060624926,0.01820270222630785
56189.48275862069,6793.3165746337045,54779112289954.664,0.037052098652633154,True,36.65837842695528,0.026058682364875945
56192.56896551724,6597.7138014699785,55930620929940.7,0.060930819859730305,True,36.62569420442915,0.03466704015971828
56195.65517241379,6417.305350944287,57069006764567.63,0.08909206144134085,True,36.59503247890142,0.04338638105410021
56198.74137931035,6253.285528355794,58130718428020.83,0.11826467162265983,True,36.56606545015716,0.051567824133323364
56201.8275862069,6103.87231243663,59117129706496.516,0.1447895628774832,True,36.53866947187753,0.058696784273160295
56204.91379310345,5967.971503965363,60008963962102.52,0.16544174638063308,True,36.512560253294694,0.06437398178519552
56208.0,5846.003767424066,60733359454519.83,0.1780496922620487,True,36.48711200543618,0.06832987262203434
56211.08620689655,5726.748984886931,61615016253832.19,0.18172229337323573,True,36.463826757252036,0.07058637615488716
56214.1724137931,5623.179469295845,62159164941560.72,0.1769233145961075,True,36.43975915395559,0.07100085303631809
56217.25862068965,5529.853729209383,62489993687257.125,0.1650826025227734,True,36.4152965695494,0.06977599605554372
56220.34482758621,5445.272560671306,62610880662602.67,0.14829153582564514,True,36.3901991495509,0.06716739189434852
56223.43103448276,5369.801818821932,62461131248406.17,0.12890058424891976,True,36.36387375421044,0.06349126442777882
56226.51724137931,5303.0618516375225,62016253291788.78,0.10916015397039254,True,36.3359388520245,0.059140650828224936
56229.60344827586,5239.546505501521,61476330789412.21,0.09095461392974803,True,36.307411707750376,0.054607950512864226
56232.68965517241,5193.920262362463,60213059118866.164,0.07551456099760087,True,36.27418352857137,0.05016820953461389
56235.77586206896,5150.917369778602,58859740914703.75,0.06359281670015791,True,36.23999605686231,0.046394931049341094
56238.86206896552,5116.25603619703,57189839339106.07,0.055339633357074994,True,36.20326786558223,0.043549122388386374
56241.94827586207,5087.616513927184,55323240165163.8,0.050591278348253124,True,36.16469372153412,0.04185238683980589
56245.03448275862,5050.582907612336,53856112709840.695,0.04926226356851423,True,36.12865705737057,0.041572327253578074
56248.12068965517,5052.075796518497,51003075620538.53,0.050275461286289534,True,36.08189319510089,0.04198651867261845
56251.206896551725,5044.458725998301,48670838493456.82,0.05395647230034516,True,36.03861698081926,0.04355538541450788
56254.29310344828,5042.709411388576,46318628306571.47,0.0596183566156757,True,35.994988181383505,0.04579785458803027
56257.379310344826,5046.203188488614,44006192097069.01,0.06670341997596343,True,35.95170754754532,0.04841271599573625
56260.46551724138,5056.777292749843,41707508969845.46,0.07454550025069627,True,35.908744844735274,0.05108334006537503
56263.55172413793,5072.487226736599,39510309291904.18,0.08243687606769039,True,35.86712573960184,0.05356911972452433
56266.637931034486,5092.7332116045,37445034309760.71,0.0897248411391055,True,35.82741320125542,0.0556855216635436
56269.72413793104,5119.339815079932,35470672414025.63,0.09590717946767088,True,35.78941570890567,0.057299043269539815
56272.81034482759,5151.395105918504,33617891987041.67,0.1006956877435586,True,35.75366143151593,0.058376055605441894
56275.89655172414,5188.530995267973,31895946160992.867,0.10401866930126138,True,35.72046967346452,0.058937232536008265
56278.98275862069,5230.531313156507,30306789562279.98,0.10598177791782659,True,35.690084124837725,0.059042591790361816
56282.06896551724,5276.325384913492,28867039841325.344,0.10680549465598353,True,35.662951816219646,0.05878329844243217
56285.15517241379,5328.142165668436,27528565065902.3,0.10675457519739093,True,35.63869139765709,0.05821980319519957
56288.24137931035,5385.998711037986,26292339973101.22,0.10608773219711148,True,35.61754449156848,0.05742976269423407
56291.3275862069,5447.576745907715,25197041557142.754,0.10502237054057814,True,35.60033356628762,0.056501237910088806
56294.41379310345,5513.93923198164,24222571676180.152,0.10371396380561987,True,35.58710943389078,0.055468438741066974
56297.5,5584.096065649821,23383368595874.676,0.10225898703280871,True,35.57844670771244,0.05437024970021943
