mjd,T,R,fun,success,logL,sigma_logL
55433.5,9888.35929547997,28096321205862.438,0.025594634503850567,False,36.73061690373891,0.05700229572961647
55436.75,10252.141716632179,28539271279952.465,0.027925353707373902,False,36.80696519520755,0.0666061339593836
55440.0,10609.250522667106,28844409078021.566,0.030238990202327818,False,36.875683143978776,0.07699055958654102
55443.25,10920.023558902076,29091115533473.156,0.03219628155880394,False,36.93323608390865,0.08664065375767381
55446.5,11144.617685729063,29345815371982.473,0.033383450473932,False,36.976174092843635,0.09365226186288958
55449.75,11148.229588314782,30089467382508.516,0.03355098670891505,False,36.99847364927324,0.09397558220397009
55453.0,11017.872150628951,30942147867741.645,0.03249612134382654,False,37.00231286123874,0.08936900949764291
55456.25,10688.604978097494,32253028613255.633,0.030157151978360608,False,36.985646144226706,0.07864170004013529
55459.5,10210.404578889778,34000675508249.656,0.02678723615740933,False,36.95196792732602,0.06441579162777888
55462.75,9661.158916713966,36029882521434.945,0.02276671852215779,False,36.90626362813285,0.05004462030326498
55466.0,9122.932776208,38016943718971.695,0.01854545009849325,False,36.85331333099116,0.03823885363769068
55469.25,8605.468334195164,39995630436862.195,0.01459417756355394,False,36.79594416945676,0.029717002728248985
55472.5,8166.754383260481,41475094056840.86,0.01117446605777038,False,36.73659376877015,0.0245198937816108
55475.75,7789.596037392389,42519905436319.24,0.008334633691565993,False,36.67606535668084,0.021273546600258972
55479.0,7474.886230605302,43200628527253.22,0.00766270514677252,False,36.618219511234116,0.021467504875344236
55482.25,7297.724565667122,42289166688111.305,0.006518203235801477,True,36.55802915918433,0.020593335420037124
55485.5,7204.126490855563,40530551289058.28,0.00595256883615333,True,36.49871137279558,0.020154536335157708
