mjd,T,R,fun,success,logL,sigma_logL
56627.5,9108.039919785037,42225523968583.03,0.006745165905525946,False,36.94167082883032,0.020782823434735895
56630.60526315789,9188.779445226894,42238450173876.87,0.007003195763748155,False,36.95726829131384,0.02157578818724136
56633.71052631579,9262.241728229617,42332292930733.97,0.007238026206463915,False,36.97302906232415,0.02233292063871952
56636.81578947369,9328.554391775942,42493846086691.28,0.007444225661867505,False,36.988730505935635,0.02303648370385221
56639.92105263158,9385.947537881257,42726816759237.72,0.007615746348429672,False,37.00413459839691,0.023656739519629794
56643.02631578947,9432.822950942707,43034947438151.2,0.00774675613924845,True,37.01903031831193,0.02416422930989833
56646.13157894737,9469.947730825428,43404522663802.39,0.007832475340299084,False,37.03328132910759,0.024547354129401927
56649.23684210526,9490.39359177525,43880103854755.67,0.007866577623048362,True,37.046493222570916,0.024741190087774766
56652.34210526316,9499.11781764766,44420860883082.01,0.007846900196807264,False,37.058728071462994,0.024770631889418145
56655.44736842105,9489.545966124331,45072504202462.414,0.007769112532315341,True,37.0696261434317,0.024581621203518852
56658.55263157895,9467.132795021787,45794379296644.0,0.007633394586389414,False,37.079319262190204,0.024214473363181378
56661.65789473684,9423.255893694008,46656150220985.95,0.0074373221052801385,False,37.08744277280362,0.02361494698882188
56664.76315789474,9366.250611313473,47590064554812.75,0.007184802822179379,False,37.09411671604934,0.022857195952336797
56667.86842105263,9289.28733617445,48667355043054.016,0.006877088665381589,False,37.09922610713675,0.021918465289550725
56670.97368421053,9197.935442823893,49845851058030.61,0.0065201685048000176,False,37.10284049166738,0.02086414542908047
56674.07894736842,9103.211160090725,51018939331684.54,0.006121300233404353,False,37.10506235081147,0.01977709065195047
56677.18421052631,8986.939824690278,52392505314027.93,0.005678795931493983,False,37.10580669955052,0.018588925788967574
56680.28947368421,8856.090726244818,53913053301765.38,0.005213802290410609,False,37.10517711707684,0.0173960173515342
56683.39473684211,8726.70137741484,55405725663968.84,0.004731532103846862,False,37.1033307867492,0.01626490004514792
56686.5,8587.81278449168,57013347754133.58,0.004228318835457677,True,37.100304391162936,0.015155746198661326
56689.60526315789,8442.531125531646,58717698156199.3,0.0037370261418614406,False,37.09624975838102,0.014135094419425958
56692.71052631579,8290.135575889262,60544661033109.414,0.0032545015310087117,False,37.09121926862904,0.013185771105456797
56695.81578947369,8143.791193597613,62309576035890.13,0.0027911996350797243,False,37.0852371443243,0.01230049815242378
56698.92105263158,7981.4374709053545,64348766019492.266,0.00244405304292872,False,37.07822594099301,0.011689310266355387
56702.02631578947,7833.466262932451,66238464667322.52,0.002030151202602972,False,37.07085745671063,0.010889084631847538
56705.13157894737,7691.034542009688,68078930908181.46,0.0016536571134868855,False,37.062785534073626,0.010093167275240364
56708.23684210526,7551.536828603166,69920444820409.07,0.001317204152986748,False,37.05417077659593,0.009288022799541667
56711.34210526316,7373.50887559467,72815578432672.64,0.0005875867084292005,True,37.04796646945596,0.006569076762357235
56714.44736842105,7249.811494202765,74492572719807.11,0.00040158751444170155,True,37.03835383727737,0.0056223521314842425
56717.55263157895,7132.295538835055,76078849882040.75,0.0002555980089229282,True,37.02826623197088,0.004641882058978451
56720.65789473684,7022.60833163257,77523792721022.94,0.00014688092980954414,True,37.01768484542626,0.003636307296016587
56723.76315789474,6920.769306050008,78814965405938.22,7.173041036368272e-05,True,37.00665590254535,0.00262113160278305
56726.86842105263,6827.60522221313,79917644835466.9,2.5676051324380628e-05,True,36.99517999362086,0.001613729829896
56729.97368421053,6742.883305844633,80827270720176.95,3.761012667129649e-06,True,36.98331943592747,0.000633980636567388
56733.07894736842,6666.834781687698,81528209293960.11,7.955238505794331e-07,True,36.97111560945635,0.0002985112812548289
56736.18421052631,6599.377836551904,82016820165402.84,1.1620251597454986e-05,True,36.9586388629041,0.0011649175026528995
56739.28947368421,6540.84594804398,82279406497578.03,3.133265160182816e-05,True,36.94593901561419,0.0019477301307810051
56742.39473684211,6492.39285283654,82277923332514.81,5.5686924623193374e-05,True,36.93300683978616,0.0026356336139533518
56745.5,6449.1010777456,82179817525758.6,8.028959544045363e-05,True,36.920348112657635,0.0032070985688956166
