mjd,T,R,fun,success,logL,sigma_logL
55534.5,35302.976544301935,6181495805407.055,0.03219346792754829,False,37.62625348678009,0.3341188176032594
55537.6,32791.71776653983,7191561233600.026,0.03063811262283197,False,37.62952406742613,0.291340409784316
55540.7,29887.762884826392,8448042262060.107,0.02882176088563365,False,37.60830682432401,0.24430955481713132
55543.8,27110.49498118766,9910532058826.477,0.02679114655151938,False,37.577564761752285,0.20083844630562148
55546.9,24682.414226861754,11522979985532.42,0.024586112605735833,False,37.54550119346601,0.16392960011434535
55550.0,22369.679892986558,13387372004328.428,0.02225925871862291,False,37.50485077341838,0.13077570963364168
55553.1,20346.956519900043,15424649194114.13,0.020067337815829207,False,37.46324945167637,0.10394044304775651
55556.2,18540.543746579522,17656056278781.926,0.017614495954143456,True,37.41909830832074,0.08082652147665163
55559.3,16904.746684593043,20119995816415.02,0.015247845337057588,False,37.372111473804054,0.061731438575971166
55562.4,15525.12296851837,22639462880571.008,0.013024010377874939,False,37.326693465464146,0.04697653280713969
55565.5,14308.18961585651,25260939879961.164,0.011324872687134353,False,37.28005879051668,0.03585331347236486
55568.6,13202.168200970891,28083380166911.957,0.009657465472505133,False,37.23230083673912,0.02692206134478632
55571.7,12218.118236682141,31030387453682.35,0.008487834705965792,False,37.18441272330697,0.020550030837037454
55574.8,11352.024296539092,34024919251663.723,0.007740840309808376,False,37.13670848668504,0.016233068485759353
55577.9,10584.209919957297,37069384969490.0,0.007630175734134072,False,37.0894855726086,0.013830195401862031
55581.0,9901.197324781437,40149068090982.92,0.008232827546441168,False,37.04292283415504,0.013107684120588157
55584.1,9291.090121852569,43265721388684.84,0.009657245784241927,False,36.997375621710006,0.013917501963332442
55587.2,8749.392541278676,46368857339029.32,0.01193883321456577,False,36.953185426284826,0.0160712965076231
55590.3,8255.069410387725,49592667233708.46,0.015550445409438101,False,36.91053888245018,0.019686938051761006
55593.4,7820.876356849741,52743117017325.766,0.019859913973270464,False,36.87017429687763,0.02414235129631733
55596.5,7530.134212227164,54025881809901.734,0.02603327863591356,False,36.82523562816192,0.029349319015988945
55599.6,7073.089136133187,59431957188241.7,0.03229712968073281,True,36.79929762206362,0.03644774929849136
55602.7,6761.805546092268,62697728349400.19,0.03983110255631738,True,36.76757535334028,0.043348888523039156
55605.8,6485.680450951729,65952543136297.945,0.048217441502504794,True,36.73910631452152,0.05065949747523215
55608.9,6235.308834191771,69406482377884.64,0.05734199166418591,True,36.71505297661382,0.05830576214243208
55612.0,6010.314511472219,73046282088562.72,0.06706808196211646,True,36.69560605914314,0.0661359396963269
55615.1,5824.5434244804765,76223887568826.34,0.07730322092129016,True,36.678050772044024,0.07380847805278323
55618.2,5649.641093431407,80033089443978.73,0.08777027510579545,True,36.6674436327242,0.08152540301059126
55621.3,5473.462474723804,85252656008503.25,0.09816014088796922,True,36.66728544855545,0.08934718381751824
55624.4,5352.142925371179,88863333489842.5,0.10862956533764687,True,36.66437704365278,0.09629881170411973
55627.5,5230.31936959665,93849190383694.81,0.11865299395365751,True,36.67179492612853,0.10309853617449886
