mjd,i,err_i,r,err_r,z,err_z,g,err_g
56868.925287356324,21.480012744507782,0.07087892634043902,21.664855837442612,0.06775785801874126,21.901232006570893,0.07282167377552994,22.592127371013625,0.08297683045103557
56871.971264367814,21.498144785494645,0.07244262740698341,21.68190349719874,0.06927060408974706,21.919717448136748,0.07441037869255726,22.606081827221427,0.08440602644722381
56875.01724137931,21.51692739724438,0.07391083599388551,21.699552545858882,0.07068213244369156,21.938869989601123,0.07590693210356082,22.620510060728808,0.08574705004901642
56878.0632183908,21.536336886933935,0.07526687755515413,21.717777942906288,0.07197561865518438,21.958666446455723,0.07729478367686066,22.63538481635349,0.08698380857425698
56881.1091954023,21.55634837723126,0.07649460809295242,21.736553540833587,0.0731348389895629,21.979082430092944,0.07855789340073908,22.650678065112594,0.08810095398560161
56884.15517241379,21.576935790948593,0.07757861604556525,21.75585208717466,0.07414437365229255,22.00009232687433,0.0796809336132953,22.666361053319783,0.08908410625962208
56887.20114942529,21.598071842730842,0.0785044164772716,21.775645234962035,0.074989799947235,22.021669283706267,0.08064948415183096,22.68240436197507,0.08992006124024261
56890.247126436785,21.619728038898316,0.07925863919454683,21.795903562667615,0.07565787700968901,22.043785201247175,0.0814502221880321,22.698777977033984,0.09059698346469286
56893.293103448275,21.64187468663043,0.07982921206869326,21.816596604711652,0.07613672335036438,22.06641073595014,0.08207110800792605,22.715451371059487,0.09110458428529394
56896.33908045977,21.66448091371666,0.08020554044688626,21.83769289361962,0.07641598799098677,22.08951531219807,0.08250156762013171,22.732393596641298,0.0914342853507717
56899.38505747126,21.687514700134244,0.08037868313346117,21.8591600148892,0.0764870155468687,22.113067145839086,0.08273267268214311,22.749573391832104,0.09157936722203772
56902.43103448276,21.710942922716207,0.08034152505933688,21.88096467557751,0.07634300525825496,22.137033280451423,0.08275731785789504,22.76695929768311,0.09153510262818818
56905.47701149425,21.73473141415179,0.08008894646053434,21.90307278753849,0.07597916372646603,22.161379637667167,0.0825703953883156,22.784519787770876,0.0912988736550279
56908.52298850575,21.75884503750719,0.07961798818168453,21.925449566123277,0.0753928510041836,22.18607108285155,0.08216896638974486,22.802223409391452,0.09087027202329552
56911.56896551724,21.783247777361407,0.07892801262615665,21.948059645000683,0.07458371975122453,22.211071507365165,0.08155242820557233,22.82003893585969,0.09025118156766031
56914.61494252874,21.80790284851955,0.07802085990320308,21.97086720756063,0.07355384742501996,22.23634392852849,0.08072267702650582,22.837935529096974,0.08944584206723204
