mjd,i,err_i,z,err_z,r,err_r,g,err_g
56534.5,22.873098077724023,0.07008978998564648,22.98860881456808,0.08832368337739743,22.882070584091668,0.06001152018158038,23.450314684926173,0.08653488765276521
56537.57692307692,22.746397482307124,0.050534623170090276,22.85244945965504,0.06620299585724096,22.76719304074145,0.041917169089901674,23.356871580223995,0.06857796330046576
56540.653846153844,22.62997356561399,0.04195446988576151,22.728244180993002,0.05445783372905446,22.660671613285743,0.03556956682569149,23.268819600980336,0.059640882234895505
56543.730769230766,22.524941818575307,0.03897809548171726,22.616679247668223,0.04842135375577356,22.564079922878612,0.03484797205623662,23.188358275802358,0.055577132807921835
56546.807692307695,22.432061489680347,0.03778678052646127,22.518162258875996,0.04495154716239062,22.478575909427537,0.03524422379961367,23.117255789098202,0.053451346615384476
56549.88461538462,22.35181492128127,0.036777124232967334,22.43288913486504,0.042501463645791854,22.404982482078807,0.03517408104499317,23.056903660372804,0.05187685708648187
56552.96153846154,22.284468975563566,0.0355983474503931,22.360891975227194,0.040524779926410924,22.34385714511359,0.03447796332621429,23.008381515377486,0.050459236064309035
56556.03846153846,22.23011915674896,0.034357469561933945,22.302070621749248,0.03892592948979605,22.29554680914986,0.03342332690633403,22.9725194710791,0.049260212763661944
56559.11538461538,22.18871839556566,0.033264040233572295,22.256210770177248,0.03775465991386712,22.26022739388446,0.0323419655673653,22.949951923536567,0.04850291647071071
56562.192307692305,22.160092681261865,0.032496680034128256,22.222991044393044,0.03706780609148187,22.23792926306527,0.03151433077347718,22.941160366558556,0.04843677185555166
56565.269230769234,22.143945477871704,0.032158267306841105,22.201980963688328,0.03687731235940701,22.228549891142535,0.031133426048367475,22.94650485094568,0.04928046819512201
56568.346153846156,22.139852531381603,0.03227011194638993,22.19263140104857,0.03714184991483626,22.23185503268858,0.031297882302642,22.96624446223159,0.051204372244205786
56571.42307692308,22.147248493005517,0.032787648422864024,22.194259068823754,0.03777996554084897,22.247469422774742,0.03202378940857951,23.00054724030099,0.054338413775288
56574.5,22.165406915240954,0.03362688657271096,22.206026872662157,0.03869070542355435,22.27485792818232,0.03327145952887591,23.049489619797775,0.058797718692301396
56577.57692307692,22.19341576862227,0.034691879197274615,22.226922728254408,0.03977300973857423,22.31329831710617,0.034978554235985844,23.11304493178419,0.06471672239834865
56580.653846153844,22.23015181257206,0.0358970303474166,22.25574068460284,0.04094043474678937,22.361847648349414,0.037089374712080396,23.19105993067002,0.07228250171561411
56583.730769230766,22.274259005199216,0.03718264539995684,22.291069878635383,0.04213122492387571,22.419305960896768,0.039574189883590176,23.28321785293378,0.08176129520958376
56586.807692307695,22.324138538124487,0.03852407860308644,22.331298660979357,0.0433143757060612,22.484183668896392,0.042436575450256,23.388986474366774,0.09351503834149
56589.88461538462,22.377960523839327,0.03993355048799332,22.37464250068557,0.04449089104456601,22.554682813287208,0.045707460211782805,23.50755047976498,0.10800467884414965
56592.96153846154,22.43370871563131,0.041451353791142634,22.419203861676017,0.045687722379187785,22.62870643377099,0.04942402235162302,23.637730053263528,0.12577445717263458
56596.03846153846,22.489268106212805,0.04312323982994687,22.463068753692745,0.046942047534783427,22.703913097991624,0.05359395121928589,23.777893121483803,0.1474081858102552
56599.11538461538,22.54255884739014,0.04496642817734426,22.50443713235875,0.048277395150645566,22.77783202094899,0.058153019297278404,23.925878482409853,0.1734475327840578
56602.192307692305,22.591707807567598,0.04693691037571091,22.54177336458007,0.04967989396820116,22.84804464429682,0.06293323253001232,24.078961461322436,0.2042674601644808
56605.269230769234,22.635233370313948,0.0489173224670048,22.57395173899058,0.05108756273599064,22.91241926608876,0.0676621319793246,24.233909862892236,0.23992086635508525
56608.346153846156,22.672205846927056,0.05073809773670811,22.60036578430277,0.05240182642227904,22.969360106988887,0.07200477079176952,24.387186302372154,0.27999669402367444
56611.42307692308,22.70234317266754,0.052226379075697,22.620973831473705,0.053518491490008514,23.018012181421483,0.07564060347631307,24.53533655851118,0.3235748242944681
56614.5,22.726014229797805,0.053260873429575924,22.6362675948873,0.054363782618966676,23.05836271342995,0.07834841560825329,24.675546252430436,0.36937585444953075
56617.57692307692,22.744146952451068,0.05380794608681171,22.647170489259775,0.05491837112561139,23.09120522921313,0.08006525291595588,24.806256715265743,0.4161512137028244
56620.653846153844,22.758064475276218,0.05392429865504874,22.654889475127487,0.05521930022580848,23.11797462321938,0.08089490646693935,24.927654316980608,0.46323476012244275
56623.730769230766,22.769288308021057,0.053726594966312734,22.660751755331304,0.055340647282978675,23.140499295735903,0.08106249323179997,25.041856877294006,0.5110641711862324
56626.807692307695,22.779347835287336,0.05334137534750581,22.666054458046673,0.05536286144898857,23.160731986890717,0.08083316655685732,25.152740655276148,0.5615003545421308
56629.88461538462,22.789623891247217,0.05285627062218836,22.67194542832851,0.055345098132426225,23.180511482887137,0.08042661661328587,25.265514246347614,0.6179490067108132
56632.96153846154,22.8012386466304,0.052294389571460084,22.679341957633355,0.055313887808580514,23.201383990610253,0.0799615768485966,25.38624463279005,0.6855064657149716
