mjd,r,err_r,i,err_i,B,err_B,V,err_V,g,err_g,u,err_u
58522.760869565216,17.032692040232263,0.02414686075033832,16.827748137744827,0.030828934148552232,17.797748318116422,0.026226108440962032,17.114508672654974,0.0217081219021919,17.432384309026215,0.026234202934961297,17.739461375901605,0.11476106625218747
58525.86956521739,17.095149870877556,0.02538220554893219,16.888984917806887,0.032962144836047494,17.88208619273647,0.02937565910292969,17.182295740788717,0.02300594907344844,17.515575882616904,0.02901401797880127,17.91804034703928,0.1446989437790642
58528.97826086957,17.158630355091177,0.026590111129057493,16.952548240740207,0.03524470277697494,17.967169582577036,0.032554976346396806,17.251143255474886,0.02420584806403982,17.600051950268064,0.03177802127899192,18.104572362530106,0.18231054642364114
58532.086956521736,17.22242243448167,0.027725036457205417,17.01788756094024,0.037611812254452134,18.051857061754173,0.03550814337699496,17.32026598297434,0.025204407895859888,17.684787146843423,0.03429376210567267,18.296238457327703,0.22812022107594623
58535.19565217391,17.28586337914102,0.028828692368264713,17.084479861818945,0.04002768436390351,18.135028114827367,0.038081848783243645,17.38892254763191,0.02600287448982673,17.76877142215656,0.03642545523417268,18.488974607688327,0.28203284551012536
58538.30434782609,17.348431327399677,0.03009047191968719,17.151903364911057,0.04251621219737836,18.215747945462873,0.04035156175273846,17.45652132635958,0.026804334668389534,17.851159509545727,0.03826089466682139,18.67767445605649,0.3430169887271444
58541.413043478264,17.409838702384576,0.03186697151970764,17.219915087434558,0.045179597255543685,18.293451295538937,0.04273662166450631,17.522730454766318,0.028077209784233854,17.931439780376667,0.04023574770532479,18.856951031442467,0.4090516300798577
58544.52173913043,17.47011330885139,0.03459189764660205,17.288523701858974,0.048183472121520375,18.368116734699385,0.04598140205269534,17.58757636864975,0.0304587877754515,18.009598889973386,0.04313091241959351,19.022608988046027,0.47770834345742497
58547.63043478261,17.529654652571026,0.038554929094400614,17.35804898240166,0.05168892483931876,18.44040033630025,0.05084589262971768,17.651515577399056,0.034410412055768703,18.086255863299954,0.04776420962704942,19.173646648967477,0.5475451391744085
58550.739130434784,17.58925757921451,0.04366816624014117,17.42916140137602,0.05573521129106032,18.511707253085888,0.05757533902288912,17.715469627261587,0.03983491926649135,18.16274657968268,0.054430544351367766,19.314219222527488,0.6200173452653286
58553.84782608696,17.650102782582046,0.04937932730290354,17.502900062179258,0.06011544344544087,18.584200531997595,0.06555254826470679,17.780822561021616,0.045982472490191245,18.241157086704234,0.06253202497063048,19.45507454707256,0.70161804338871
58556.95652173913,17.71372184670145,0.05473744040627687,17.580673174822103,0.06431060083124623,18.660772033202132,0.07337036300932621,17.849390853154055,0.05159180332537619,18.32432738823098,0.07065766323885933,19.61496144179119,0.8076314542555199
58560.065217391304,17.781950826421095,0.05853332045820085,17.664251364391678,0.06755291733532606,18.745023050223494,0.07918275021511197,17.923384674672644,0.055050091219377394,18.41587083233724,0.07693571826989863,19.824635891244114,0.9742363321315605
