mjd,r,err_r,g,err_g,i,err_i
55384.5,18.59658309074939,0.06742109068569853,19.246139942317125,0.06646624782855043,18.53498705828556,0.08148873923203452
55387.56172839506,18.649291305921388,0.058731851931442924,19.298756177501733,0.05748246290801686,18.586478542181112,0.07524618353551477
55390.62345679013,18.707277647972603,0.05225512995201894,19.356635206039186,0.05064281218263682,18.64304690898203,0.07140600433372786
55393.68518518518,18.77084452778302,0.04982947979691792,19.42007616850435,0.04787353366677994,18.70495217338403,0.0710706858770407
55396.746913580246,18.84034069202244,0.05352443598234928,19.48942369298416,0.05140422687417908,18.772489895102737,0.07538854081564866
55399.80864197531,18.91617142826487,0.06428671528054748,19.565077828182883,0.06221089773979079,18.845998012670805,0.08519153079846027
55402.87037037037,18.998811816331106,0.08182467686546548,19.64750691581339,0.07987324543019815,18.92586544159887,0.10090694470739728
55405.932098765436,19.08882420332435,0.10583029439696637,19.73726452847632,0.10398054837509275,19.01254302426827,0.12285091974510767
55408.99382716049,19.186881651644004,0.13666670211301132,19.835012141278526,0.13485537067226563,19.106557663738077,0.15158096131638873
55412.055555555555,19.29380002346393,0.17545743893876314,19.94155006903704,0.1736031689968447,19.208530843669852,0.18811201496938904
55415.11728395062,19.410582871593316,0.22411645940860372,20.057860618389185,0.22211675248291782,19.31920330929926,0.234052114014676
55418.17901234568,19.538485876012697,0.28551633916607316,20.18516981103041,0.2832306897947365,19.43946859491452,0.2917604920747703
55421.24074074074,19.679112124846938,0.36386394553695955,20.32503828361265,0.3610823330340437,19.570419575153473,0.3646033852440436
55424.3024691358,19.834558012045665,0.4653953452944685,20.47949981987603,0.4617809118892963,19.71341474741424,0.45738175094097
55427.364197530864,20.007646154306183,0.5996400165328216,20.65128126848204,0.5946187572332213,19.8701754163172,0.5770481660102783
55430.42592592593,20.202316580240655,0.7818155843362383,20.84416938512269,0.7743484954760012,20.04293319768033,0.7339346646206627
55433.48765432099,20.424326601503825,1.0376917645439299,21.06366157025508,1.0257627949274841,20.23466334558401,0.9439413857516418
55436.549382716046,20.682608819758602,1.4144703485297547,21.318214674938893,1.3938050047391015,20.449472898712365,1.2326615607275022
55439.61111111111,20.992208765785154,2.0085716792807418,21.62190615038969,1.9689238356423704,20.69328817689509,1.6437436298747952
55442.67283950617,21.381703099470414,3.051614074121259,22.001007906023805,2.963413053801768,20.975174549527807,2.2575415640559253
55445.734567901236,21.91709388484538,5.27280935193561,22.514402269332475,5.018448910887432,21.31015739536187,3.2384621095149932
55448.7962962963,22.825057171147762,12.770052292926025,23.3507433165203,11.37949908040402,21.726242733941508,4.979815771761658
55451.858024691355,20.995314591937692,2.471436242831762,21.612300307668292,2.3957554162348824,22.286564271740716,8.701010690403281
55454.91975308642,20.995314591937692,2.5665888840961872,21.612300307668292,2.4881971056125947,23.198871971745515,20.91973195407516
