mjd,U,err_U,UVW1,err_UVW1,UVW2,err_UVW2,UVM2,err_UVM2,B,err_B,V,err_V
57300.79113924051,16.91809239952032,0.020883970150308784,16.975602152346255,0.019551729169192497,17.35761166674562,0.03257248353034332,17.11866176425346,0.031051146562669576,18.03106050640639,0.02384035301892304,17.839689510750546,0.04054851451511863
57303.829113924054,16.913287926231238,0.020853408244875412,16.951004588325052,0.019278189710173334,17.30736945231271,0.03205999128304549,17.07007175666495,0.030627688632042748,18.04174816172219,0.024248658363408542,17.838914720331186,0.040658870199909415
57306.86708860759,16.910544896847224,0.020887587920623583,16.930384473284462,0.019092103336474108,17.261625921110216,0.03157677289638726,17.02589339293666,0.03022510792998869,18.053174821725065,0.02471456413309058,17.837586094767765,0.04084060057845968
57309.90506329114,16.909851205466744,0.02098633664280628,16.913559361978784,0.018993402964281886,17.22849864450965,0.031184241142794684,16.993835205706254,0.029887311766488865,18.065310131553634,0.025231562938392845,17.84062977068199,0.041354157212630534
57312.943037974685,16.911156349476478,0.021147980385334178,16.900319934252874,0.018980530414572604,17.214117553295168,0.03107851038726878,16.97973868107904,0.02979392852402386,18.078104411205242,0.0257920072106079,17.85234803772342,0.04241126390228131
57315.98101265823,16.91437961016406,0.021368907290524177,16.890440101537145,0.019049426295861798,17.21752727308428,0.03136324542975744,16.982698656225562,0.03004788791759826,18.09151777396824,0.026388079280389158,17.87291582947417,0.04400968699377525
57319.01898734177,16.919417267341117,0.021643266932557578,16.883684850197515,0.019192821135616725,17.229801463625417,0.03210011684617671,16.994218978017898,0.030720532699798856,18.10553076806133,0.02701221656649937,17.89737385434541,0.04591978009851882
57322.056962025315,16.926149018832785,0.02196289898794326,16.879816487905334,0.01939998818138678,17.238575269065798,0.03281209147888955,17.002552210750732,0.03138036304999653,18.12012802635516,0.02765676351769139,17.918281309662788,0.047655352367796285
57325.09493670886,16.934443750783778,0.02231754471352151,16.87859977017017,0.01965702167992591,17.235867935416458,0.03279032326967861,17.00012412960463,0.03137369852764816,18.135268914156548,0.02831322518543194,17.93059248606729,0.048760281499208316
57328.13291139241,16.944164771377416,0.022695347371256905,16.879806236676064,0.01994760255324813,17.22309236324452,0.032386275350082865,16.98825527200973,0.03103155195776712,18.150870773371082,0.028971925968408464,17.934947633813273,0.04931559571813068
57331.170886075946,16.955174583703336,0.023083604413944993,16.883217972403525,0.020254135604024795,17.208424400967758,0.03292190466055805,16.974678641944354,0.031588251136618894,18.166820408783657,0.029622710391924146,17.93639078435565,0.04988980526570399
57334.20886075949,16.967339237383353,0.023469701909627008,16.88863091995055,0.020559105071362625,17.19956593531299,0.034868234149137665,16.966701224399902,0.03347607278141828,18.183005166819036,0.030256477219554972,17.939981105343282,0.05087388326175948
57337.24683544304,16.980532265514775,0.02384214301957899,16.89585780208404,0.020846494944300884,17.19886795482539,0.036988210963707316,16.966561041855087,0.03551998358733784,18.199338931345007,0.03086653413462815,17.947483794897106,0.052033192164435985
57340.284810126584,16.994638186074955,0.024191575259339643,16.904730663731527,0.021103141948708225,17.203669412238774,0.037825715567650735,16.971726305701033,0.036341449026877755,18.215766422100522,0.03144898051217388,17.957352537575176,0.0528667663298831
57343.32278481012,17.009555526663284,0.024511722290651843,16.915103008253254,0.021319916173611685,17.209827842615745,0.03740045207328041,16.978249026745907,0.0359602259907967,18.232250342068173,0.03200234145346619,17.9669801381254,0.05330638707838314
57346.36075949367,17.025199319635707,0.02480013247442176,16.92685148214675,0.021492647699447334,17.215088958380175,0.036963777993898994,16.98397562099107,0.03555995496892816,18.248757256135836,0.03252725630085317,17.97495723709315,0.0537555770074619
57349.398734177215,17.041503011724725,0.025058667913538706,16.939877054037808,0.0216227360393369,17.2201726827737,0.03708888901679652,16.989585140513206,0.03568218921883802,18.265253336019523,0.033026645898851896,17.981830767947287,0.05445297730977248
57352.43670886076,17.058419738083984,0.025293676451580264,16.954105636125412,0.021717398177285647,17.227541571399417,0.03712262864492377,16.99742095744884,0.035709100178657194,18.28171057184862,0.033506051289382784,17.98930525411708,0.05523850143411166
57355.4746835443,17.075922924061807,0.02551581859273125,16.969488107510614,0.02178953883229528,17.23935385478175,0.03662680361125529,17.00954132623569,0.03522618736655865,18.298116888742204,0.03397356194609537,17.998874424370793,0.055943428295615806
57358.512658227846,17.094006197399892,0.02573956483335335,16.985999716191685,0.021857271571574997,17.256183111814074,0.035944352717063144,17.026495324431416,0.03456227929639374,18.31448259435899,0.03443911844011402,18.010952789983474,0.05657166744367898
57361.55063291139,17.112682616117237,0.025982436135720658,17.003638857485896,0.021943185641114363,17.277030741772414,0.03548941949901221,17.04733185659617,0.034117398680629706,18.330839908157984,0.03491342937475959,18.024888241897163,0.05713343883454735
57364.58860759494,17.13198324077534,0.026264123786907442,17.02242524815994,0.022073534107328645,17.300123674384633,0.035323962308133214,17.070360804235932,0.033956161700427236,18.34723776214466,0.035406814128758596,18.039516490226934,0.05759452909690089
57367.626582278484,17.151955101056906,0.02660567739984974,17.04239753467264,0.02227758921860606,17.32378667316119,0.03539122779983431,17.093986301574745,0.03402472971026815,18.363735714455082,0.03592820976818525,18.05375811456447,0.05798786832726152
57370.66455696202,17.17265862347751,0.02702896495498299,17.063610388400274,0.02258742557556619,17.34709119013793,0.03571034962019713,17.117325799878063,0.034336366610524326,18.38039878077237,0.036484611470560896,18.06704330159441,0.05843528223640285
57373.70253164557,17.194164597897995,0.02755655851010434,17.08613114867867,0.023038293788145228,17.37016124825059,0.03629509318961113,17.14050133207749,0.03490073933441085,18.397293796437143,0.03708105115125714,18.079489857449403,0.0590240834827345
57376.740506329115,17.216550764315244,0.028212067199895555,17.110036075334556,0.02366949822205335,17.393817602807754,0.03712402744112859,17.16429997382226,0.03570198623558296,18.41448871937501,0.03772079310192508,18.091650484883083,0.05970686124710355
57379.77848101266,17.2398980985676,0.02902073463328108,17.135406265580166,0.024525312724239356,17.418579068095763,0.038437085435566634,17.189221163443587,0.03697884521216011,18.43205472082728,0.038405321919045346,18.103872118543983,0.06038902383658864
57382.8164556962,17.26428686653278,0.030009883375202738,17.162323277145052,0.025655073427114452,17.44398197927812,0.04078706869451535,17.214826851523963,0.039263456746519536,18.450066564689116,0.03913414838297569,18.115889956969447,0.061065905943958894
57385.854430379746,17.28979250319217,0.031208598069288045,17.19086448123344,0.02711138330076482,17.469186716049503,0.04386971072241914,17.240319408228075,0.04226318197413292,18.468596924245894,0.03990482414381242,18.12723119860363,0.06166899026156895
57388.89240506329,17.316481357131547,0.03264597853920991,17.22109814779387,0.028945558308541182,17.494360112416594,0.045883011979344336,17.265860804073586,0.044258908784263834,18.487707318446457,0.0407133546636693,18.138054588365414,0.0618876435374887
57391.93037974684,17.344406325346153,0.034347438039544424,17.253078243651252,0.031200083859125392,17.521264246901712,0.045674964573991665,17.2931362192138,0.044156954586374045,18.50744297458291,0.04155476946168443,18.14945729017139,0.06162008127684224
57394.96835443038,17.3736023898913,0.036328882313668286,17.286838904652722,0.03389866714526804,17.552403809006886,0.045118552509421185,17.32454165589714,0.04374979661769944,18.527834464968386,0.04242350644092356,18.162912507147958,0.06150152437159938
57398.00632911392,17.404082059600515,0.03858909733961191,17.322388528910608,0.037034988621549955,17.58961100445128,0.04819037785852892,17.361831041879785,0.04682041882890311,18.54890203727359,0.04331365102601618,18.179418135358752,0.06249642376286593
57401.04430379747,17.435830719510776,0.04110113285556314,17.35970343407121,0.04056116893000445,17.633142746480974,0.056608535331431654,17.4052503716394,0.054992893711730016,18.570657530639757,0.0442194058508428,18.19901029224511,0.06499593950219469
57404.082278481015,17.468801900424225,0.04380375822316351,17.39872103190685,0.044376459190708144,17.68163391565689,0.06807006904380859,17.45349176880869,0.06607600976606182,18.593102130524596,0.045135955335940746,18.220823349578136,0.06851266207419486
57407.120253164554,17.502912504201383,0.046594222197285255,17.43933250533147,0.0483162824383118,17.73277468229097,0.0793518637247858,17.504342308694817,0.07699419735276522,18.616220907828843,0.04606084226025481,18.243563766095253,0.07219281928869214
57410.1582278481,17.538038059819808,0.04932385068249248,17.48137503369347,0.052142038012319175,17.784343654192092,0.08851779124892198,17.555672481506093,0.08588449225631391,18.639976501175653,0.046996898059224225,18.26612061368653,0.0754695000596107
57413.196202531646,17.574008143359126,0.05179898776384501,17.524623711607177,0.05553344220140712,17.835002967039486,0.09473851504751896,17.606194641494383,0.09193119167916065,18.664304837665576,0.047959012879171974,18.287961628969008,0.07819012612296038
57416.23417721519,17.610602174057483,0.05379226601789222,17.56878345463289,0.05808835193478665,17.884459674866072,0.09722798247925228,17.655615054771715,0.09435798041821589,18.6891141970557,0.04898744294113587,18.309147502487058,0.08033489788382583
57419.27215189873,17.647545897389133,0.05507479001973471,17.613481389184443,0.05934227579814954,17.933168733066772,0.09472160297766782,17.704349151407136,0.09193991589933771,18.714286428220323,0.05017006193958968,18.330118497439088,0.08186857752253245
57422.31012658228,17.68450898141863,0.055491955492601545,17.65826048720294,0.058838313812242526,17.981899817212387,0.08638550126971994,17.753107818880387,0.08387854621849374,18.739678915414697,0.05167579959366933,18.351447150583514,0.08302633067198543
57425.34810126582,17.721104273793852,0.05513023346898676,17.702575515877825,0.05633104063061305,18.031178485398286,0.07405351255694254,17.802363810035576,0.0719266362458766,18.765127346747768,0.053799328184408905,18.373569632347188,0.08473352764162011
57428.38607594937,17.756889375661203,0.054656958807865065,17.74579269599856,0.052360559600480985,18.08067185655413,0.06319396374800887,17.851764906440934,0.06129015012510942,18.79044911107914,0.057006262860955795,18.396531566940943,0.08821943277270829
57431.42405063291,17.791371256613452,0.055868137628044,17.787194731428603,0.04970993162677202,18.128979934471282,0.058762577308335846,17.899934852952168,0.056766055365030633,18.81544580096385,0.06194778671646879,18.419944538853386,0.09389625963190344
57434.462025316454,17.824014622891102,0.061986806723167795,17.825992979087168,0.05513276602440417,18.174095700281384,0.06309846356595379,17.94491375195838,0.060999568020630876,18.839904274277643,0.06940730911935981,18.44322483014929,0.10135303826541563
57437.5,17.85425461470764,0.07654501934641608,17.861348330861144,0.07551135131501595,18.214113635546337,0.08419553906763268,17.984835959364197,0.08225242676990702,18.863598125039097,0.08018480481612304,18.46589107856656,0.11046031576989955
