mjd,r,err_r,g,err_g,i,err_i
56627.5,20.140574456817873,0.09620733641044639,20.417208131803193,0.14251816297330713,20.3230419737326,0.22280675633111677
56630.55376344086,20.093390970066125,0.08333370487109808,20.37620317620045,0.12862052846780136,20.265490544142363,0.1973586369385894
56633.60752688172,20.049680548512416,0.07257696285323179,20.3387600496667,0.11646124749404348,20.21142266253953,0.17504018503442842
56636.66129032258,20.00931187590941,0.06365964265912516,20.30478086940212,0.1058062363579552,20.160655817656835,0.1554201267086941
56639.715053763444,19.972169723196775,0.056335255418926915,20.274180615350605,0.09645601553737523,20.11303195311246,0.13814351073118686
56642.7688172043,19.938152769956414,0.05037913761637597,20.24688553484014,0.08824036287430509,20.06841393779201,0.12291760583028914
56645.82258064516,19.907171812123245,0.04558251623569187,20.222831826929276,0.08101412789929724,20.026682698135296,0.10950092676349069
56648.87634408602,19.879148279517807,0.04175025263455212,20.201964555881453,0.07465393585727285,19.98773486669514,0.09769455047032097
56651.93010752688,19.854013004139976,0.038702055773203924,20.18423675442591,0.06905556121908733,19.95148083709754,0.0873350614771737
56654.98387096774,19.83170519319911,0.036275974434003044,20.169608686074966,0.06413178523072062,19.917843141675707,0.07828856443595524
56658.0376344086,19.812171570741345,0.03433232902744437,20.158047242448855,0.0598105746382983,19.886755087396075,0.07044524884118167
56661.091397849465,19.795365659303645,0.03275639067814325,20.14952545680915,0.05603343241962116,19.858159600174453,0.06371402462682435
56664.145161290326,19.781247178880616,0.031458919966728574,20.14402211919405,0.052753779903338044,19.83200823863569,0.0580168296477375
56667.19892473118,19.76978154505719,0.030374584424759148,20.141521481947414,0.04993523888451571,19.80826034673226,0.05328242769135473
56670.25268817204,19.76093945176244,0.029458830120754634,20.142013047252124,0.047549701261591595,19.786882321083496,0.04943993907544074
56673.3064516129,19.7546965269635,0.028683904102202035,20.14549143067225,0.04557511381621914,19.767846973899456,0.046412927340107914
56676.36021505376,19.75103305192069,0.028034580567831723,20.15195629680544,0.04399297665898527,19.751132976264575,0.04411533381848813
56679.413978494624,19.749933736495134,0.027503938036606532,20.161412365050552,0.04278565472714137,19.736724369631848,0.04245048097851042
56682.467741935485,19.751387544537927,0.027089388393474037,20.173869485295754,0.04193371187137453,19.724610135808646,0.04131353625258091
56685.521505376346,19.755387564672976,0.02678910164186819,20.189342785112835,0.04141355497192361,19.71478381764204,0.040596600527032005
56688.57526881721,19.761930922872182,0.02659897483850232,20.207852891883803,0.041195675462402735,19.70724318414333,0.04019473597715536
56691.62903225807,19.771018734160958,0.026510309266581843,20.22942623527081,0.041243679054668324,19.701989935011724,0.04001128726972529
56694.68279569892,19.78265609162149,0.026508342343491333,20.254095437667825,0.04151413365900568,19.69902944048679,0.03996159856951512
56697.73655913978,19.796852091612095,0.02657171675872782,20.281899802851264,0.04195711451043816,19.69837051322938,0.039975109477001135
56700.790322580644,19.813619894820867,0.026672885814607313,20.312885916118,0.0425172597763392,19.700025209538236,0.03999639738939583
56703.844086021505,19.83297682344652,0.026779405305737657,20.347108372942408,0.04313520839532262,19.704008657686565,0.039985948913006955
56706.897849462366,19.854944495464327,0.026856104445205115,20.384630657823294,0.04374947414452287,19.710338911526733,0.039921429184652225
56709.95161290323,19.879548997620745,0.026868301796284216,20.425526200846853,0.04429910846606178,19.71903682778637,0.03980012791826784
56713.00537634409,19.906821099518634,0.02678656866916577,20.469879646968934,0.04472794872959596,19.73012596567286,0.03964315549184888
56716.05913978495,19.936796511936663,0.026594085842600843,20.517788382705966,0.04499194010606707,19.74363250752682,0.039501777415756945
56719.1129032258,19.969516193387044,0.026298438103114358,20.569364377605048,0.045072148096000776,19.759585199320014,0.03946579789925699
56722.166666666664,20.005026709893535,0.02595064627723777,20.624736414684293,0.04499786551775337,19.778015309784525,0.03967276864708691
56725.220430107525,20.043380654089304,0.02567449058130051,20.684052806593478,0.044886525776758154,19.798956606881188,0.04031469941416922
56728.27419354839,20.08463713103708,0.02570552082581893,20.747484724897816,0.045007936508434404,19.822445350156965,0.04163642352767014
56731.32795698925,20.128862319705405,0.02642470485712576,20.815230312074217,0.04587176717113438,19.848520297294353,0.043919480794537544
56734.38172043011,20.176130120852044,0.02834592384737478,20.887519804693323,0.04830331648336907,19.877222722796805,0.04745138550796475
56737.43548387097,20.226522904242685,0.03201944070693135,20.964621979708156,0.05341849134978506,19.90859644625898,0.05249170594377897
56740.48924731183,20.280132370746845,0.03790127814037419,21.046852355960787,0.06243719410991182,19.94268786699438,0.059252596110945466
56743.54301075269,20.337060548027722,0.04630999342829694,21.134583759299993,0.07647489413955147,19.97954600089629,0.06790264323746568
56746.596774193546,20.397420942397105,0.05749412988020891,21.228260123368933,0.09654328558186766,20.019222514210334,0.07858745266882787
56749.65053763441,20.461339874128356,0.07172366198868511,21.328414801256834,0.123753598709781,20.06177174732165,0.09145402790336772
56752.70430107527,20.528958029297428,0.08934902131744206,21.435695294754964,0.15956106150303534,20.10725071957024,0.10667054190236973
56755.75806451613,20.600432268357302,0.11083124630474604,21.550897324900443,0.2059910268783222,20.15571910337416,0.12443981741326213
56758.81182795699,20.67593774043791,0.13676183306875772,21.675012856518133,0.2658956365639601,20.207239152326434,0.14500833387281584
56761.86559139785,20.755670363229978,0.16788435111778632,21.80929959600462,0.343325425511507,20.261875563181846,0.16867312756182182
56764.91935483871,20.83984974175685,0.20512371222142525,21.955384692078287,0.4441305814738112,20.3196952454055,0.1957883507646038
56767.97311827957,20.92872261592417,0.24962663566741256,22.11542516714472,0.5769875551902494,20.380766963730434,0.22677257469196363
56771.02688172043,21.022566947138795,0.30281684733551856,22.292367105703992,0.7552415542922816,20.445160808363628,0.2621174653824111
56774.08064516129,21.121696779130165,0.3664697648560236,22.490387179362354,1.0004231833145314,20.512947433264234,0.3023982143458592
56777.13440860215,21.22646803790264,0.4428135356247252,22.715696454676,1.3495144995888877,20.584196984264082,0.3482859810466671
56780.18817204301,21.337285470462646,0.534666469176246,22.97813532345633,1.8716168945624754,20.658977614381136,0.40056252853773516
56783.24193548387,21.454610960229434,0.6456256341164286,23.29473001416702,2.7120886315085606,20.73735345179839,0.4601371513574367
56786.29569892473,21.578973494688043,0.7803285358862811,23.699085706201895,4.236918377282712,20.819381844663777,0.5280658581991904
56789.34946236559,21.7109810874106,0.9448207693910033,24.27404976010628,7.704493427069611,20.905109653730285,0.6055725266955649
