mjd,r,err_r,g,err_g,i,err_i,z,err_z
56838.708333333336,18.945395516575818,0.1360223632728913,18.9985837101155,0.1360223632729627,18.91172994157615,0.13602236327282188,19.169305027830944,0.13602236329304387
56841.75,18.950355659470222,0.14486421870543228,19.00354385300988,0.14486421870550542,18.91669008447054,0.14486421870537072,19.174265170725374,0.14486421872452093
56844.791666666664,18.9577273293723,0.1538809885217965,19.010915522911926,0.15388098852187465,18.9240617543726,0.1538809885217428,19.18163684062748,0.153880988540007
56847.833333333336,18.967450723683765,0.16305782675335945,19.02063891722336,0.16305782675343866,18.933785148684052,0.16305782675331035,19.191360234938976,0.16305782677084907
56850.875,18.979470568984972,0.1723783540426377,19.03265876252453,0.17237835404271995,18.945804993985234,0.17237835404259222,19.20338008024021,0.17237835405954852
56853.916666666664,18.99373551460111,0.1818243768912757,19.046923708140632,0.18182437689136055,18.96006993960135,0.18182437689123515,19.21764502585638,0.18182437690773076
56856.958333333336,19.01019758881587,0.19137562595231908,19.063385782355354,0.1913756259524024,18.976532013816087,0.19137562595227933,19.23410710007118,0.19137562596843266
56860.0,19.02881170538603,0.20100950751610666,19.08199989892547,0.201009507516188,18.99514613038622,0.20100950751606736,19.252721216641383,0.20100950753198402
56863.041666666664,19.04953520992119,0.2107008641698026,19.102723403460583,0.21070086416988168,19.015869634921355,0.2107008641697619,19.273444721176585,0.21070086418554185
56866.083333333336,19.07232745720803,0.22042174207116366,19.125515650747367,0.22042174207123397,19.03866188220816,0.22042174207111928,19.29623696846347,0.22042174208685814
56869.125,19.09714941177272,0.23014116350952268,19.150337605312,0.23014116350958624,19.063483836772818,0.2301411635094736,19.321058923028218,0.23014116352526598
56872.166666666664,19.123963264954828,0.2398249045323232,19.177151458494045,0.23982490453237454,19.090297689954888,0.23982490453226563,19.347872776210384,0.2398249045482076
56875.208333333336,19.152732062565587,0.2494352784734746,19.205920256104733,0.24943527847350974,19.119066487565608,0.2494352784734071,19.37664157382121,0.2494352784895927
56878.25,19.183419337875943,0.2589309272969457,19.236607531415014,0.2589309272969614,19.149753762875918,0.2589309272968647,19.407328849131638,0.2589309273133949
56881.291666666664,19.215988745260127,0.26826662381634764,19.26917693879911,0.2682666238163401,19.182323170260048,0.2682666238162509,19.439898256515896,0.2682666238332279
56884.333333333336,19.250403690342473,0.2773930891154891,19.303591883881364,0.2773930891154518,19.216738115342338,0.2773930891153715,19.474313201598335,0.27739308913290905
56887.375,19.286626953001583,0.28625683092021664,19.339815146540367,0.2862568309201461,19.252961378001388,0.28625683092007653,19.51053646425754,0.28625683093829424
56890.416666666664,19.324620300098918,0.29480001029130803,19.377808493637588,0.2948000102911954,19.29095472509865,0.29480001029113845,19.54852981135498,0.2948000103101677
56893.458333333336,19.36434408535873,0.3029603458550863,19.41753227889727,0.30296034585492576,19.33067851035839,0.30296034585488285,19.588253596614912,0.3029603458748713
56896.5,19.405756834469493,0.31067106688582624,19.45894502800789,0.31067106688560886,19.372091259469066,0.31067106688558366,19.629666345725802,0.3106710669066919
56899.541666666664,19.44881481423224,0.31786092891136875,19.502003007770483,0.3178609289110892,19.415149239231724,0.3178609289110826,19.672724325488698,0.31786092893349593
56902.583333333336,19.493471585505084,0.3244543081291666,19.54665977904316,0.32445430812881554,19.45980601050447,0.3244543081288301,19.717381096761706,0.32445430815275544
56905.625,19.539677540812733,0.33037139376119595,19.592865734350614,0.330371393760759,19.506011965812004,0.3303713937608008,19.76358705206952,0.33037139378647173
