mjd,V,err_V,B,err_B,R,err_R,I,err_I,r',err_r',U,err_U
57208.75,18.340425563375653,0.03978342135879607,18.85057220776458,0.058012502604523744,18.184622792644845,0.038587784286806974,17.880012717032052,0.039976581474956696,18.304782649287247,0.03818583439316682,18.370847568493364,0.11158303593453783
57211.833333333336,18.36510362987611,0.045848345091768536,18.864218382338777,0.07132823402997517,18.215114208968185,0.04141596563188748,17.912632044400574,0.042214472839698466,18.33378097657691,0.04165757239250723,18.3640008009621,0.13489054348517884
57214.916666666664,18.382007146127975,0.05526934663877117,18.867322089530173,0.08915296200358343,18.239418196452483,0.046090741329234665,17.939667532560165,0.04567770928782732,18.356175633163755,0.04742524739549047,18.342284805801363,0.16329555718316807
57218.0,18.393315619158567,0.06534274272893333,18.864024311560243,0.10557697190007721,18.258719214373087,0.052126401091437534,17.961947394847396,0.050478488088335945,18.373403699374045,0.05446807000336762,18.313650347246067,0.18686958093938383
57221.083333333336,18.403100069981882,0.07312705889708301,18.86124081300618,0.11581369052640612,18.275515729415876,0.05832565537537261,17.981382262147033,0.05615420954739521,18.388372238327058,0.06107285720468233,18.289792194421533,0.19909219519272026
57224.166666666664,18.416487285866495,0.07596168364914861,18.86720190059816,0.11584500828989651,18.29310619017476,0.06333708853152104,18.000565520024946,0.061941660994176126,18.40486276579064,0.06550172383622084,18.283602129292575,0.19539310407367602
57227.25,18.43875558953733,0.0717938234821432,18.890214721132082,0.1016377738495516,18.314951057123732,0.06637929039760793,18.02224954238492,0.06737013304029134,18.426818582926728,0.06669685212905013,18.307823337045196,0.17096979413710137
57230.333333333336,18.47464959492204,0.06232927674268549,18.938071913507674,0.07229349620722876,18.344103078447528,0.06897193146831544,18.048852204157303,0.07339476855342686,18.4577328622466,0.06646512965817204,18.37540030057054,0.12567409334080937
57233.416666666664,18.528002548865185,0.06862384302174136,19.018152200918404,0.07580614724753063,18.38280440696703,0.07868604709099042,18.082087783845267,0.08426468797523878,18.500236120761645,0.07531350112236138,18.501710229894556,0.14109708428121803
57236.5,18.601607160065466,0.12854837852317777,19.13814462896902,0.20213520704404958,18.4322562668753,0.10982276550242244,18.12274693199867,0.10832324947190285,18.555872795282784,0.11269136653951205,18.70997560881049,0.39138148789114224
