mjd,r,err_r,g,err_g,i,err_i,B,err_B
55227.5,18.529312484381105,0.08005334339429125,18.685364391372357,0.10998933733886226,18.692202916512986,0.09623820406162156,19.290469627825168,0.09851907835392704
55230.666666666664,18.539461378299592,0.06644687672494713,18.691239491672814,0.09715533722847747,18.7048726158479,0.08334737092208586,19.29728392329229,0.08564915383190654
55233.833333333336,18.559239198475794,0.05550111875535488,18.710871487085377,0.08621868429192327,18.724736726371752,0.07272106358014445,19.316947913817184,0.07489183392139429
55237.0,18.589007051299813,0.04698323086467079,18.746335879597453,0.0769939232838539,18.751147372632524,0.06411243044787839,19.351159943927026,0.0659903591705015
55240.166666666664,18.629163944169868,0.04064048790686067,18.799803910748686,0.06955232930729575,18.78356743177814,0.0573661823117398,19.40168153253956,0.0588786298510841
55243.333333333336,18.68015159886751,0.03616186820161577,18.873428607232,0.06418082040181208,18.821735607200463,0.05235770947662735,19.470230568668224,0.05365347453872053
55246.5,18.74245934975588,0.033166529440057685,18.96920944318914,0.06120631584042994,18.865832719739206,0.04888303197113439,19.558354504827,0.050440464664028586
55249.666666666664,18.81662866177191,0.0312411735786489,19.088826353324993,0.06068865672532121,18.916611121833768,0.046572704914431565,19.667280952944047,0.049164432163380165
55252.833333333336,18.90325637663121,0.030011199346079338,19.233428968964414,0.06216220702712412,18.975449885573635,0.04492289384429324,19.79774314406386,0.049366883478597585
55256.0,19.00299503517595,0.029204819598143146,19.40336917571898,0.06466602858163847,19.044311787513873,0.043450233561971786,19.949784760896666,0.05024932061741275
55259.166666666664,19.116547268503364,0.02868714562339304,19.597883931941997,0.06707484779760463,19.125599035120274,0.04188187145240185,20.122568220769807,0.050948494594780507
55262.333333333336,19.244648832504215,0.028470602281852758,19.81478599129638,0.06861707396222294,19.221922889485448,0.04029757876134399,20.314247285818553,0.050936861717102745
55265.5,19.38803054626458,0.028714536375229645,20.050316619882036,0.06959546324617076,19.335808527766304,0.0391859939187767,20.522014598669745,0.050499384333818016
55268.666666666664,19.5473417318561,0.029713406543936328,20.299437313298995,0.07217237170364403,19.469347740879872,0.03936609433107355,20.74246702293284,0.05112788160127863
55271.833333333336,19.723004345773994,0.03185814670147267,20.556871528856572,0.08015664421198068,19.623792775639537,0.0417116200119319,20.97237550507407,0.05520179868201941
55275.0,19.91494440457947,0.0355598440661909,20.818921473306062,0.0968484672848366,19.79906441016802,0.0467959760425658,21.209718423479043,0.06464058204133018
55278.166666666664,20.122112533717296,0.04114760053312622,21.085343800181988,0.12395581139890569,19.993141031019977,0.054769890713543795,21.454447051899947,0.08038754773098311
55281.333333333336,20.341663617242855,0.0487366141222957,21.359714992991243,0.16360283336363202,20.20132899548242,0.06541134280178514,21.708075094093463,0.10354271612243858
55284.5,20.567656386949093,0.05797458179846647,21.646332377088093,0.21851338485379052,20.41553221311736,0.07785847075082522,21.97099010021236,0.13510911101867218
55287.666666666664,20.7892980526146,0.06753010919147423,21.941502459273046,0.2863495433892913,20.623885155377522,0.0898945393421379,22.23632404643206,0.1724597487158659
55290.833333333336,20.989413769709444,0.07445887498778851,22.217022638579774,0.346954854138021,20.811426956190783,0.09747820629037125,22.479992295642607,0.2034608382767221
55294.0,21.145197553451965,0.07460589294566146,22.402674588481894,0.3517125969556189,20.962504219296463,0.09602542648431711,22.652673151839124,0.20446492383895562
55297.166666666664,21.234149354438216,0.06711802635208562,22.409937562769304,0.27303045936951936,21.064693667725237,0.08571602859623532,22.694934226980237,0.1646208075360955
55300.333333333336,21.244622889464964,0.06599124957644671,22.22309991942645,0.21730400212472717,21.112421349117536,0.08328754655022645,22.586499681770924,0.14290685126275657
55303.5,21.182902785135575,0.09316827102710876,21.92378065552782,0.27144968965582816,21.10798035643149,0.11598878421459098,22.370479743488808,0.19574528703693428
