mjd,R,err_R,i,err_i,r,err_r,g,err_g,B,err_B,z,err_z
56467.3813559322,21.655549874723256,0.056801490329952964,21.401685578194126,0.05679142635308691,21.80381603925032,0.0706743646549945,23.571684938731,0.46080624716487883,23.666420851063474,0.3157121441044727,21.47219323490286,0.05903246357608629
56470.46610169492,21.707469004427576,0.05545604787087401,21.455424306527338,0.05641072876894994,21.854399554561475,0.071655786942317,23.602371674812943,0.49557629796712444,23.70414891390016,0.3407875655856348,21.526225896001492,0.059291977348332435
56473.55084745763,21.763368997676015,0.05184805513342587,21.51518506526344,0.055870129078223627,21.90747849249323,0.07077492007842719,23.614663237560638,0.5261169598053501,23.730615410463095,0.3649535908249679,21.586612210443263,0.0598915396558666
56476.63559322034,21.82798881952766,0.05032051998177219,21.58456203750117,0.05853277019439707,21.968646027541002,0.07289078583142027,23.628051064431716,0.5702190187831634,23.760169220460668,0.4001217840035968,21.656763543075197,0.06398627004864997
56479.720338983054,21.90612532663311,0.06220758096712496,21.66727198904153,0.07103535943589659,22.043488046813845,0.08853632082487826,23.659310931125418,0.6499127030088411,23.805767157652923,0.46252731869993446,21.74022168178547,0.07735718323709903
56482.80508474576,22.00270967368987,0.09815319165751088,21.76723123468175,0.10062012485458101,22.13765652471651,0.12904010318438341,23.72267664833519,0.7919570645199607,23.879035031510103,0.5725369316362567,21.840735396868336,0.10657961299857585
56485.88983050847,22.123102674486613,0.16264107864027164,21.88877314398024,0.1529588319582161,22.25723003081432,0.2021684969433257,23.832012038722624,1.034633346586784,23.99161957831398,0.7579940989037903,21.9624665211673,0.1575380650799478
56488.97457627119,22.273677296783422,0.26395014999276356,22.03705992260742,0.23561710559041743,22.409437997594893,0.3190093301187263,24.00472992398263,1.449057187380291,24.15780740394471,1.0669733929424738,22.110376742091088,0.23794386311031812
56492.0593220339,22.46289552173217,0.4207480510791812,22.218824962903604,0.36279840650715495,22.604018397403816,0.5027155357490166,24.269738186500803,2.2033624180170173,24.399746727325713,1.6041620012868012,22.29092144426801,0.3615668946070228
56495.14406779661,22.703452212048035,0.6716014145590268,22.443788275141877,0.5621081616224726,22.85600144047463,0.8026909135651543,24.690429751692356,3.821348022316535,24.761000763621684,2.6558240782079787,22.513362881592368,0.5547055860766791
56498.22881355932,23.017189203150494,1.1034531132424954,22.72767282764114,0.891253404553221,23.192429974093066,1.3369452776191888,25.47658216974294,9.125368827971652,25.35832234554881,5.365424404711863,22.79253509169783,0.871607218657815
56501.313559322036,23.448963674563256,1.9558465479046412,23.099769268472357,1.4903351429358092,23.673061439170123,2.464220944323419,,-113.6185394968944,26.84595766496303,24.112243390970484,23.155647604832534,1.4413760059043648
56504.398305084746,24.121971972621687,4.206281264863831,23.627308182979014,2.8040422186744793,24.489049186669313,6.013176377472289,,-126.44184809785993,,-14.696015869402746,23.66351094598077,2.659131928393896
56507.483050847455,25.77611687188226,21.760823128400137,24.542245048478406,7.367162108687099,24.489049186669313,6.743512711294534,,-137.8088439757066,,-16.07385045759828,24.513286267281647,6.575866235760224
56510.56779661017,25.77611687188226,23.95909377122048,24.542245048478406,8.160721321228257,24.489049186669313,7.381762915779249,,-147.0286716997332,,-17.19928649659188,24.513286267281647,7.286161761942089
56513.65254237288,25.77611687188226,25.799364761585586,24.542245048478406,8.866268598094548,24.489049186669313,7.896305657230721,,-153.45536448049276,,-17.994853660085663,24.513286267281647,7.924039746258693
56516.73728813559,25.77611687188226,27.201121517632757,24.542245048478406,9.46131840063212,24.489049186669313,8.26005712551941,,-156.5165855977085,,-18.39182547190601,24.513286267281647,8.47025332572424
56519.82203389831,25.77611687188226,28.105841898439316,24.542245048478406,9.92998699230784,24.489049186669313,8.452632928887923,,-155.7404489903919,,-18.333510786793752,24.513286267281647,8.911174232928685
56522.90677966102,25.77611687188226,28.484441434381026,24.542245048478406,10.264936648339527,24.489049186669313,8.46264992346572,,-150.77833338453704,,-17.77810390957603,24.513286267281647,9.240388312146013
56525.99152542373,25.77611687188226,28.34532055121532,24.542245048478406,10.469165459453993,24.489049186669313,8.290340034149782,,-141.4219811139185,,-16.700925908213886,24.513286267281647,9.460112171552012
56529.07627118644,25.77611687188226,27.74353293505504,24.542245048478406,10.557512616197695,24.489049186669313,7.950876072000098,,-127.61366822064748,,-15.096017790108398,24.513286267281647,9.582300757360175
56532.161016949154,25.77611687188226,26.79156267397656,24.542245048478406,10.557632567323498,24.489049186669313,7.479125077811608,,-109.44879173905937,,-12.977329068119753,24.513286267281647,9.629230123682762
56535.245762711864,25.77611687188226,25.670946916837558,24.542245048478406,10.509948606124405,24.489049186669313,6.936707015382015,,-87.1708072523954,,-10.380660844531423,24.513286267281647,9.633181218547794
56538.33050847457,25.77611687188226,24.639333353867787,24.542245048478406,10.465740505437635,24.489049186669313,6.420942996702662,,-61.15909760454896,,-7.372079731312294,24.513286267281647,9.634651123003312
56541.41525423729,25.77611687188226,24.017259727090146,24.542245048478406,10.482288222017107,24.489049186669313,6.068544049021101,,-31.911933957547376,,-4.108409052480352,24.513286267281647,9.67844979648395
56544.5,25.77611687188226,24.130101886043658,24.542245048478406,10.614499745011802,24.489049186669313,6.032256636844038,26.890114131707037,0.2725868042009223,28.43018290057856,14.58526921182388,24.513286267281647,9.807461694358038
