mjd,r,err_r,g,err_g,i,err_i
56218.916666666664,18.333526538965522,0.05647071906989871,18.632670727480203,0.0868505379322792,18.44213458639636,0.13940494894311045
56221.958333333336,18.37504727686252,0.05931177092705819,18.667763901312334,0.08919440834985183,18.486172959480122,0.1454274724820306
56225.0,18.421446188433247,0.06145310455619381,18.709657822073158,0.09073388424652055,18.53434886298932,0.15190533561901245
56228.041666666664,18.47340106903432,0.06280977414518626,18.759362323543076,0.09142235964629017,18.58719526508654,0.15894575803483846
56231.083333333336,18.531324448620477,0.06333459959874238,18.81756431703115,0.09122906205398623,18.645008127593165,0.1666843871446928
56234.125,18.595307575293226,0.06302558249918745,18.884574926889226,0.09014487763901265,18.707792899298926,0.17527778776148603
56237.166666666664,18.665065367765695,0.06193919753952113,18.960267211607405,0.08819577887217227,18.775215145530396,0.18488677757287444
56240.208333333336,18.73988328519717,0.06020942350347011,19.04399978981277,0.08546579444983009,18.846557874789518,0.19564820909080766
56243.25,18.81857216914462,0.05806792962252442,19.134527858201857,0.0821295950999053,18.920692272596,0.20763439079465573
56246.291666666664,18.89944444962278,0.05585123760523804,19.229913823542233,0.07848779653486158,18.996073993073196,0.22080311751635745
56249.333333333336,18.98033363171413,0.05396673444711018,19.327466480233028,0.07498143778379951,19.070782502499377,0.23494749825775893
56252.375,19.05868545319423,0.0527861909964801,19.423759082473303,0.07213753334380968,19.142623245476308,0.2496622357172304
56255.416666666664,19.131747282484007,0.05247752480730136,19.51479437827162,0.07039585749746935,19.209307099606715,0.2643481666147398
56258.458333333336,19.19686441813963,0.052874393080503526,19.596379209663596,0.06985287973627582,19.26870450742664,0.27827392195097667
56261.5,19.251854525364976,0.05350993466443278,19.664717312371714,0.07011293046970406,19.3191432672751,0.29069747899137366
56264.541666666664,19.295384432202585,0.05381853555454067,19.717120218839096,0.07043537265097768,19.359688879302816,0.30102314954836196
56267.583333333336,19.327243264643247,0.05337587369509424,19.752620242191064,0.07010901871790373,19.390332446522223,0.3089448071260246
56270.625,19.3484209171401,0.052053301310347876,19.77224253364687,0.06878918956419759,19.412028543382586,0.31452310304575815
56273.666666666664,19.36096472777752,0.050048466344090985,19.7788157357949,0.06661457436756477,19.426571749702955,0.31817074519657046
56276.708333333336,19.36766681347418,0.04781654758828671,19.776408525500166,0.06410646405838354,19.436352747247472,0.3205606388789853
56279.75,19.371683631703153,0.04594113766092608,19.769624179774404,0.06195401306949499,19.444065467986718,0.3225003620690386
56282.791666666664,19.37618642785202,0.04497245882068186,19.7629814201088,0.06078702629854452,19.452434189679757,0.32481835482565585
56285.833333333336,19.38410110962232,0.04526433207776877,19.76050083556682,0.061001140665273894,19.464003130674328,0.3282887731304336
56288.875,19.39794923772793,0.04687442966452039,19.765499881480228,0.0626776397492612,19.480999521242072,0.33359968147220753
56291.916666666664,19.419769467827358,0.04958529199874035,19.780533673762537,0.06560918198561415,19.505257890707146,0.34135473290129076
56294.958333333336,19.451085256934896,0.053014729457414096,19.80740386224894,0.06938788950006174,19.53818211093254,0.35209355412879595
56298.0,19.492883984481157,0.056726527468576114,19.847169006226707,0.07348908388144935,19.58071959122965,0.36631664446874534
56301.041666666664,19.545577240993946,0.06029567083731171,19.90010581904753,0.07732119979557904,19.633324270031235,0.3845017336135264
56304.083333333336,19.608917314148677,0.06334389487718178,19.965582396157394,0.08026673067400014,19.695888489306256,0.4070967256730054
56307.125,19.681850440736245,0.06558112402791971,20.04181413623021,0.08178455672031694,19.767627829023468,0.43446798054825414
56310.166666666664,19.76229727913941,0.06687776426063517,20.12549276357173,0.08170404324237363,19.84690984278522,0.46677270767845286
56313.208333333336,19.846874664683693,0.0673603781865787,20.21133340691206,0.08092041971131082,19.93103319613686,0.5037172939413717
56316.25,19.93062435762248,0.067454123306691,20.291708657255718,0.08252398813900017,20.015997315340424,0.5441783484575906
56319.291666666664,20.0069048971721,0.06772612611550323,20.356741565914326,0.09192956116306931,20.09636308046013,0.5857368507778091
56322.333333333336,20.06770940227367,0.0685663760396206,20.39539312853374,0.11321739595582142,20.165384936723456,0.6243456332132842
56325.375,20.104690457175973,0.07044112402411819,20.39785530311996,0.14531435930203487,20.215639900525982,0.6545746148503233
56328.416666666664,20.11092207975075,0.07572062197053352,20.35863330505151,0.18400860558348267,20.24027293344208,0.6709070633767936
56331.458333333336,20.082862556868744,0.09028758632600743,20.278617780596516,0.2255713141869765,20.234630080399995,0.6700127273289633
56334.5,20.021512932972023,0.11959378026376685,20.16466629968321,0.26817451689780225,20.19761356764725,0.6528960413961333
