mjd,r,err_r,i,err_i,g,err_g,z,err_z,B,err_B
55424.25257731959,19.542673760074617,0.027012203425939095,19.451515696220223,0.02749495368854875,20.219540495243393,0.04047104406084183,19.372969411354386,0.03268508218466585,20.731837208205274,0.1324396690479755
55427.30412371134,19.57907051031032,0.026188399387650486,19.482073379342555,0.02626867804606008,20.264923545525157,0.04076491251800773,19.399440531168153,0.03141548919019118,20.81514530044633,0.13983478686376
55430.35567010309,19.61793292910553,0.026420089133559994,19.51650362503457,0.025808548598822593,20.310689740654418,0.04218429547282889,19.430793657243765,0.030732988099646804,20.891198744517652,0.1481740676509132
55433.407216494845,19.662672349228245,0.027220824175812685,19.55741818760637,0.025954855770907427,20.36144533995236,0.0439369732028723,19.469069772851178,0.030590215559510504,20.969218409696975,0.15654588326689095
55436.4587628866,19.715047084105773,0.027683379593335413,19.606184555766063,0.02621066391122066,20.419546073919598,0.04489162404490236,19.51536137313978,0.030747827262998816,21.054065961628115,0.16344863135182927
55439.510309278354,19.775341995862863,0.027200883986259423,19.663088545297988,0.026205682384680077,20.485267097565675,0.04438867691495558,19.569952317077483,0.031034402325643598,21.145891203339858,0.16805484283334307
55442.5618556701,19.842682658235617,0.026144091762253335,19.72758568577958,0.026179029409782152,20.55719209710233,0.04308480382982062,19.63251914629665,0.031654767092411634,21.240475990158565,0.17196351046924932
55445.613402061856,19.915435430457894,0.02631174200252074,19.798606764756492,0.027222891779401095,20.632752140955933,0.04352217800173463,19.702368822426617,0.03337896494518505,21.330197587111115,0.1803858818510637
55448.66494845361,19.9916767988648,0.029735583244646636,19.87490076216039,0.030682773422527787,20.708908018843335,0.048484879797259614,19.778698374753965,0.03733982863224493,21.405918915905055,0.19910271981852615
55451.71649484536,20.06970571066555,0.03584421621684227,19.955394646389504,0.03686509306776861,20.782944966982146,0.05717407901822563,19.86086076920292,0.04445830454494665,21.45989336663356,0.22736076166546182
55454.76804123711,20.148536918754584,0.04249870218362487,20.039533679896394,0.04541959096904469,20.853260198149197,0.0663082335185313,19.948614273721038,0.05544070905684343,21.488844201864154,0.2588476577890223
55457.81958762887,20.228283290662056,0.05250880527285005,20.127553739870613,0.05852077418094383,20.91994533157471,0.07879820792275145,20.04232817735454,0.0721271210015794,21.49558179882846,0.2961707266462304
55460.87113402062,20.310344363682766,0.08162044123593176,20.220643844585805,0.08485339471002605,20.98498697840395,0.11527963639405833,20.143123493041063,0.0995324331022286,21.48814531502314,0.3658853058117133
55463.92268041237,20.39737743924416,0.15028744124238247,20.320987511550918,0.13874861063396818,21.052051868004508,0.203817684326116,20.252945877856416,0.14694972339944246,21.47720988391772,0.5101602159337504
55466.97422680412,20.49310912901719,0.2741131224818527,20.43171569928412,0.235764166069653,21.12600049144339,0.3629088866200239,20.3745956047581,0.22747872248302617,21.473464146537967,0.7599181742491037
55470.02577319588,20.602105432270783,0.47227619982321795,20.55684442028141,0.3943115995831127,21.212364957005384,0.612697723326802,20.511769490027454,0.3583231019727455,21.486067746755374,1.1363782780856757
55473.07731958763,20.72963508430653,0.7743909514704672,20.70129773920801,0.6412441634321028,21.316996593010057,0.9848300272633786,20.669201285868354,0.5640706386848287,21.52225026489187,1.6699692371618196
55476.12886597938,20.881752863690323,1.2281351775815736,20.87114436353516,1.0197887295305257,21.446001631606567,1.5305654899399055,20.8530351935809,0.8838782031546605,21.587603744080784,2.4133061587057894
55479.18041237113,21.065746737308007,1.9145369056624124,21.074246447048534,1.604719376264632,21.606028825382744,2.335785973340244,21.0716806966753,1.3862142917859854,21.686645258268857,3.4539847894567473
55482.23195876289,21.291215269627624,2.9815491099242943,21.321738914672423,2.536882697256102,21.80501440973285,3.552102416092025,21.337719846049403,2.2034409768756653,21.82342130173771,4.936239871278282
55485.28350515464,21.57245987746249,4.72674866155579,21.631458962344755,4.11416166139954,22.053702823042684,5.467518158443461,21.672481369031967,3.6280451517803307,22.002083762220114,7.101924670010246
55488.33505154639,21.934295468366415,7.839529080620785,22.037025985742467,7.0866523804784,22.36890708262408,8.690186337490912,22.119033937199877,6.454190918096117,22.22744975551436,10.371243303570944
55491.386597938144,22.42937842861906,14.330430908487555,22.619064193681957,14.009962641549402,22.781713292923108,14.730649319415926,22.793085852847433,13.834104581208885,22.505579372541792,15.50956330364794
55494.4381443299,23.214321662777028,33.45267400972052,23.693400794423894,42.6398910883114,23.364384754456637,28.549502604139544,24.336790511081837,64.6937304570205,22.844349312750623,23.991618801666473
55497.489690721646,25.766603762939866,389.87911259000174,,-54.28090619964869,24.377834008331384,80.66113437309151,,-20.013072474887338,23.25370030312467,38.839009429890766
55500.5412371134,25.079071163841384,225.89125831312816,,-59.20071259417819,24.196304165352608,74.49466340341175,,-21.79541533649148,23.743928584258306,66.57560130485518
55503.592783505155,25.079071163841384,242.7662151459385,,-63.59011484941811,24.196304165352608,80.0751576455398,,-23.387575754847507,24.314866169246816,121.06580264406449
55506.64432989691,25.079071163841384,257.4084951314302,,-67.39938129193584,24.196304165352608,84.9203500282577,,-24.771424988253074,24.909639134724486,222.05556387544408
55509.69587628866,25.079071163841384,269.7654674930255,,-70.61475791815069,24.196304165352608,89.01256602503167,,-25.94179225081899,25.3055917182205,335.23111937463625
55512.74742268041,25.079071163841384,279.9060005782227,,-73.25407588661783,24.196304165352608,92.37417179096498,,-26.904866724972152,25.23287844738745,325.4278465703357
55515.798969072166,25.079071163841384,287.9954223413655,,-75.36021312231362,24.196304165352608,95.05934311012786,,-27.675829381023096,24.84788329041777,234.97545221987008
55518.85051546392,25.079071163841384,294.26604562922364,,-76.99340383802038,24.196304165352608,97.14437912605945,,-28.276073769541384,24.432472062391977,163.83976473683555
55521.90206185567,25.079071163841384,298.98707011611157,,-78.22338817480788,24.196304165352608,98.71781596734445,,-28.73037368719496,24.085392855506424,120.97992014099832
55524.95360824742,25.079071163841384,302.4371610356149,,-79.12226044775502,24.196304165352608,99.87142611992626,,-29.06430638929953,23.81636574339051,95.56496760258614
55528.00515463918,25.079071163841384,304.8820996856517,,-79.75863829435178,24.196304165352608,100.69289060034929,,-29.302153873557238,23.615154157755253,80.07916587668375
55531.05670103093,25.079071163841384,306.5587715120979,,-80.19348086124359,24.196304165352608,101.26055862496018,,-29.465398175144756,23.469919353947034,70.47069088596658
55534.10824742268,25.079071163841384,307.665608735159,,-80.47758558408951,24.196304165352608,101.64033085435207,,-29.57181924876289,23.370693912961855,64.57688499383598
