mjd,i,err_i,z,err_z,r,err_r,g,err_g
57044.5,21.71093154626222,0.05895792409126004,21.875357214251178,0.08582688562082619,21.6489077121115,0.07019463500984467,21.918866305556417,0.07222470301566904
57047.5375,21.513673205280565,0.03998218101308227,21.67085477474054,0.0634784949033279,21.45728211506835,0.051347100086170584,21.727700342791767,0.05325096157188639
57050.575,21.349303079971786,0.03445769861354688,21.501225667694953,0.053853592029547724,21.29704332653654,0.04419929237690585,21.56780031671531,0.045821200574917655
57053.6125,21.210446792947927,0.03475580471307561,21.358357045176813,0.05037850998752088,21.16136319582644,0.04242417915460892,21.432381575400058,0.043745741154899785
57056.65,21.092293348583976,0.03626087754654934,21.237022687003503,0.049353268574425964,21.045742761889695,0.04233438492428584,21.316970195683382,0.04342984400455501
57059.6875,20.991535846624117,0.037419666916439664,21.1336637193028,0.049125429357946865,20.947066789339853,0.042403570000940694,21.218466411433134,0.043350845396664395
57062.725,20.90580942249666,0.03797473427080743,21.04575287659671,0.04912515616766745,20.86309515351627,0.042184341603843004,21.13464021317174,0.04303878695529254
57065.7625,20.833370358550688,0.038069467453910925,20.971436361944207,0.04925719439174724,20.79216938386947,0.041657550894735114,21.063840070547993,0.04245369709879801
57068.8,20.772902076618152,0.03796930595264066,20.909319556525116,0.049623327886763526,20.733033777321364,0.040973157040109044,21.004815253988532,0.04173005482133493
57071.8375,20.72339232742877,0.037991794026096606,20.858332460059117,0.050410079000472584,20.68472143851959,0.04036767065951211,20.956602585831376,0.04109242913377564
57074.875,20.684052486837604,0.03849234136942132,20.817641796624944,0.05184238514509125,20.646479044598415,0.0401457184634176,20.91845164636467,0.040835391141068
57077.9125,20.654262871532467,0.039849842242002005,20.786591690151,0.05415925840189916,20.617715723425505,0.040672962369320116,20.889773940898092,0.04131631510757128
57080.95,20.63353474527194,0.042431808125020336,20.764662502934033,0.057595407076992795,20.597967517207238,0.04234995091070655,20.870107563627954,0.04293097368733486
57083.9875,20.62148338390611,0.04654751151035232,20.751441593601207,0.06236674397921812,20.586872259445816,0.04555743832940635,20.859092223172762,0.04606118914311447
