mjd,r,err_r,i,err_i,B,err_B,g,err_g,R,err_R
55101.69718309859,18.28713418140474,0.03379711595420935,18.530285184664322,0.03563403575895179,18.47733990069278,0.056170345627619835,18.23099608244989,0.040093422061981826,18.27417495819119,0.03797451609515281
55104.7676056338,18.308478147212924,0.034271454426936174,18.547720098684547,0.036366243359430374,18.535198394584626,0.05488636408047683,18.26536619908313,0.040818618952746716,18.288554812270256,0.03857383939726472
55107.83802816901,18.33437541668514,0.034582495875780266,18.56937823630663,0.03698266143132519,18.599628538201348,0.05362902945236391,18.305208073245197,0.04143111162374136,18.3071742900609,0.039037186789575413
55110.90845070423,18.364539659002578,0.034735599818671595,18.594941844216525,0.03748660256491057,18.670441496911852,0.052380299942126715,18.350324543673885,0.041938029043727114,18.329731336603995,0.039370371493325174
55113.97887323944,18.398676856944178,0.03474736671129359,18.6240856192374,0.037890303918005006,18.747399112379657,0.05113638155500629,18.400510905200235,0.042358572206871926,18.355921084864217,0.039589195390456265
55117.04929577465,18.43648417221326,0.034647672781300855,18.656476074959297,0.038215350313051455,18.83019894005533,0.049918491861365,18.455552957357867,0.042727243446769037,18.38543526010342,0.039719824014487086
55120.119718309856,18.477649970011775,0.034480873405764584,18.691772176014492,0.03849219660960361,18.91845733247785,0.04879091533438767,18.515226028178752,0.04309669504736383,18.417962713394108,0.03979818505777721
55123.19014084507,18.521855174212078,0.034305382730262124,18.729627374870148,0.03875842558093374,19.01169094961582,0.04788743615463522,18.57929527269561,0.043539187583175674,18.45319116140919,0.039868002028196035
55126.26056338028,18.56877613013613,0.03419059451429909,18.76969316871702,0.03905545705103445,19.10929763278549,0.04744279866072999,18.64751762832157,0.04414515389658135,18.490810196238538,0.03997715469139021
55129.33098591549,18.618089130695147,0.03421020324321464,18.811624245888048,0.03942370914947083,19.210538400496787,0.04781457780234598,18.719645887685104,0.04501715544305482,18.5305155924881,0.040172362057782775
55132.40140845071,18.669476707548583,0.034431784469395176,18.855085209210117,0.03989672423376144,19.314523436098447,0.049464249906968766,18.795435415357243,0.04625814669304536,18.572014878297676,0.040492740771816325
55135.471830985916,18.722635698535292,0.034904145845048015,18.899758748768914,0.040495391512256604,19.42020627116921,0.05286502738807878,18.874654078611997,0.04795486479766603,18.615034053913323,0.04096347312849388
55138.542253521126,18.777286977259454,0.03564587136345216,18.945354995781603,0.04122384282398954,19.526391685791825,0.05835108015811237,18.957095975844517,0.05015991220562056,18.659325241742035,0.04159130363050741
55141.612676056335,18.833186579018527,0.036639270270859815,18.991621637093594,0.042068547407251265,19.631763651011497,0.06599060109970602,19.042599528502496,0.05287805369133752,18.70467494575765,0.042363503997348124
55144.68309859155,18.8901377966701,0.037832547158560305,19.038354227905195,0.04300147192859382,19.734939156792574,0.07555324150571198,19.131070467689703,0.056061681166116845,18.75091250044709,0.0432511830693283
55147.75352112676,18.948003676447254,0.03915006175626682,19.08540603507498,0.04398713476596058,19.834551109951693,0.08655577878949963,19.222510236223528,0.059617495601805154,18.79791821765603,0.044216661401651675
55150.82394366197,19.00671924857762,0.040508007242985186,19.132696701008083,0.04499239405944601,19.929358091973675,0.09833215024598552,19.317050423856266,0.0634234818624077,18.845630710957945,0.0452235895637485
55153.894366197186,19.06630281203252,0.041832026189360084,19.18021905832338,0.04599716928617402,20.018371104874028,0.1101045926966009,19.4149942012616,0.06735430616262283,18.89405290457517,0.04624789809413042
55156.964788732395,19.12686568042116,0.043073840586123,19.228043554779536,0.04700401643820909,20.100979566509235,0.12106026990193385,19.516866550045588,0.07131458329202846,18.943256322452882,0.047287494403305465
55160.035211267605,19.188619996002288,0.04422470495000444,19.27631995576973,0.04804439395903274,20.177054163290112,0.13043652933296718,19.623476777305775,0.07528211068162145,18.993383397220352,0.048368633431890136
55163.105633802814,19.251884521993418,0.04532358876323846,19.325276250617726,0.0491794949611142,20.247006007855454,0.13760500895270975,19.73599999450072,0.07936649449908698,19.044647722110415,0.04954695689783342
55166.17605633803,19.31708870483461,0.046457444765887146,19.375214959644996,0.05049389156785606,20.311790814468903,0.14213724156555377,19.85609012741549,0.08389258067215442,19.097332366991616,0.05090150785262019
55169.24647887324,19.38477572532169,0.04775047232058558,19.426507279085207,0.05208141250725828,20.37286079522103,0.14383829252841102,19.98604807301909,0.0895227869921449,19.151786564898682,0.0525210564478745
55172.31690140845,19.455605704290356,0.04934035952944227,19.479585674428048,0.05402499621466077,20.4320804341253,0.14274867040984182,20.129090394199274,0.09743847399876063,19.208421222935165,0.05448420539743748
55175.387323943665,19.53036069115244,0.05134348678265175,19.534935617515103,0.056375245398098,20.491630393093057,0.13913383922510003,20.289810106491455,0.10961765223349443,19.26770380393481,0.05683762180325312
55178.457746478874,19.60995357866675,0.053817496169894626,19.593087153248934,0.05913450451960672,20.553924877395477,0.13350423622485022,20.47502851503202,0.12932557631190664,19.33015315585706,0.05957898028084312
55181.528169014084,19.695443752128853,0.05673483271244242,19.654606887276085,0.06225304683737643,20.621563840157165,0.12674503323880612,20.69551761367704,0.16224640837036244,19.396334837545886,0.06265141368265284
55184.59859154929,19.78806328496273,0.05998152807242109,19.720090824175426,0.06564201025442637,20.697336571893462,0.12049626631506352,20.9699245092387,0.21977750696256884,19.46685741206476,0.06595496714029221
55187.66901408451,19.88925917905275,0.06339572311756672,19.790158274917463,0.06920703020489374,20.784291956395997,0.11795447197830296,21.33542837988439,0.3306600223753503,19.542370064330992,0.06938074246227373
55190.73943661972,20.000760151535832,0.06687445155973402,19.86544680360796,0.0729102785421887,20.885897364104,0.12487447185255289,21.886527450445307,0.5988074358536328,19.623561756556217,0.07287892355354732
55193.80985915493,20.12468202863573,0.07062686028748147,19.946607893136218,0.07687781412750239,21.006329176316726,0.1493781623390942,23.047599292776194,1.9199990521012333,19.7111619617056,0.0765849859090868
55196.880281690144,20.263696509274673,0.07575739087474243,20.034302652014087,0.08157959055152827,21.150987938821405,0.20033554532102876,23.047599292776194,2.127138108015008,19.805942793360643,0.08104551010397436
55199.95070422535,20.42130972895667,0.08544415915446942,20.12919640511557,0.0881022198599177,21.327450963701786,0.2888933270851216,23.047599292776194,2.3694174084899036,19.90872203395011,0.08757966555249319
55203.02112676056,20.602343910784864,0.10655752451052639,20.231950311216767,0.09846307638708911,21.54739261111017,0.43609772602495045,23.047599292776194,2.6516743771735074,20.020366060294283,0.0987066355151096
55206.09154929577,20.81382574440015,0.15069841637593664,20.34320706918284,0.11576162386244726,21.830984218357138,0.6901763666408902,23.047599292776194,2.978780946854217,20.141790804005893,0.1183293964165112
55209.16197183099,21.066775617785662,0.23617430742692683,20.46356605747682,0.1439578235007471,22.219083277968323,1.1823922904598683,23.047599292776194,3.3542224509443748,20.273957349084256,0.15140426248123137
55212.2323943662,21.38027994866799,0.39879173203530066,20.59354050967947,0.18751071498808078,22.819654339183444,2.4192878705369925,23.047599292776194,3.7790722739215314,20.41785598179581,0.2035932633463491
55215.30281690141,21.792593849439786,0.7316499782421757,20.733485010177812,0.25142535536678084,24.18616988666328,9.846338703304436,23.047599292776194,4.2515048789850445,20.574467412161226,0.28171057359858787
55218.373239436616,22.402042388837323,1.5805918687965255,20.88347504138891,0.34177838758418894,,-8.05824965048009,23.047599292776194,4.766804883366633,20.744680583049732,0.39491750158485833
55221.44366197183,23.66629751545208,6.115057872994972,21.043111141580233,0.46633011232726485,,-9.007742682906253,23.047599292776194,5.317731604893502,20.92912971553393,0.5562270830111503
55224.51408450704,,-7.459144456317714,21.211209655329625,0.6348547132503449,,-9.907966877370846,23.047599292776194,5.895093956505052,21.127884073185932,0.7841469545904273
55227.58450704225,,-8.674399917176702,21.385336589771995,0.8587699489674023,,-10.725360278550832,23.047599292776194,6.488434567306536,21.339877447396077,1.1041549875518748
55230.65492957747,,-9.926223157127785,21.561160885873445,1.1492412913682484,,-11.424817122563242,23.047599292776194,7.0867701425379135,21.561906266317358,1.548633316877879
55233.72535211268,,-11.196418794174201,21.7316951552584,1.5123866805922985,,-11.97064726074776,23.047599292776194,7.679367196900334,21.787011403088222,2.151285030355923
55236.795774647886,,-12.46865924384427,21.886727950567234,1.9403826890750955,,-12.327620952315879,23.047599292776194,8.256546874479545,22.002298583121704,2.927835000789495
55239.866197183095,,-13.72923262884949,22.013144139333875,2.400228662544514,,-12.462035097416278,23.047599292776194,8.810514438112202,22.187220816535593,3.834711265435639
55242.93661971831,,-14.967873504985153,22.09706551115648,2.82914560371967,,-12.342748583396368,23.047599292776194,9.336202117034103,22.315289289809495,4.721948534621793
55246.00704225352,,-16.178587199542335,22.12800601560458,3.1504109845101502,,-11.94214336516339,23.047599292776194,9.832099331635956,22.362778781282074,5.353992622049508
55249.07746478873,,-17.36037952723011,22.1031901304605,3.3094568266755915,,-11.23697592565364,23.047599292776194,10.301020465673865,22.321747672277773,5.554882721042438
55252.14788732395,,-18.517794689728174,22.028864091815716,3.302255886216807,,-10.20909202608172,23.047599292776194,10.750725521807789,22.20538466606477,5.343579525305142
55255.218309859156,,-19.661152469184668,21.917472677827945,3.169580527790833,,-8.845987947994702,23.047599292776194,11.19426467354185,22.039436134754148,4.885260393785057
55258.288732394365,,-20.80637060051801,21.783043578374514,2.96779937731497,,-7.141220743520819,23.047599292776194,11.649874663040565,21.8494188724194,4.349906299838671
55261.359154929574,,-21.974271704911857,21.637739007183864,2.7444394493106126,,-5.094743397788679,23.047599292776194,12.14023955430358,21.653898506504355,3.841084276354782
55264.42957746479,,-23.189319470611867,21.490530734254193,2.529856389380342,,-2.7139083373663446,23.047599292776194,12.690981795492565,21.46407107539023,3.4016038658211034
55267.5,24.378023975047714,45.764190305108144,21.347340521570505,2.3395065973468037,23.32026151740707,0.11573488663201084,23.047599292776194,13.328407542742383,21.285799177807423,3.0400069175817612
