mjd,B,err_B,U,err_U,UVW1,err_UVW1,UVW2,err_UVW2,UVM2,err_UVM2,V,err_V
57742.362068965514,16.124331348457215,0.020548229458923907,15.0124551618626,0.020769066336501885,15.617451783744599,0.0721613391224947,16.661317548237832,0.033821575538436795,16.29121024606457,0.0457667825044542,15.880115430560819,0.032038767063488155
57745.41379310345,16.13520350550462,0.02073315163193488,15.027175752978572,0.021019716890137992,15.655254495118049,0.07488822018032731,16.686201230642265,0.03459920147678398,16.323627507410134,0.04738234778589878,15.890101652829294,0.03245020608408931
57748.46551724138,16.14654473167277,0.020943666630992147,15.042462956314795,0.021300540255022014,15.692348065537951,0.07669195693909894,16.71284903815672,0.03456557808735435,16.358052259305083,0.04773295694663511,15.900622989239071,0.03250542934570911
57751.51724137931,16.158307642696204,0.021174661694545724,15.058266452696616,0.021605371735361624,15.7218641085212,0.07615149596212839,16.739401289247066,0.03376973126854244,16.391319628426388,0.04670476967648702,15.910343922326678,0.03227599516269695
57754.56896551724,16.17044240025792,0.021421012237494888,15.074532387804652,0.021927442190327225,15.795312694548237,0.08076530874914051,16.778018084302133,0.03410048821088018,16.445536524815473,0.04794527585077337,15.928228624373563,0.03268886286563191
57757.620689655174,16.182896870719468,0.02167824892947512,15.091203433568225,0.022260008731508504,15.996302202323236,0.09477513408055088,16.84545110959285,0.036014564461561885,16.553145949429496,0.05263068920834779,15.965752921053799,0.034014602584273114
57760.6724137931,16.195616827981382,0.0219434872248365,15.108218899444637,0.022597283954099878,16.21550057831072,0.08865196223662669,16.91264452633312,0.035657880539874336,16.66313114492068,0.051913519297340845,16.001462329422342,0.034310104191524374
57763.724137931036,16.208546203460333,0.022216671299757174,15.125514900078167,0.02293573673906223,16.150680504657483,0.08864066837118882,16.92555236300035,0.03560339373878348,16.668324856905844,0.05200591609318088,15.999227969878902,0.03450172432754656
57766.775862068964,16.22162738550251,0.022502178576531102,15.143024585603444,0.023275845669679253,15.960168548209626,0.09120348497949236,16.909667892868153,0.036714075521227824,16.61866861730823,0.05419796493502826,15.977937083517608,0.03480872378919486
57769.8275862069,16.234801569673877,0.02281080555058554,15.160678440341213,0.023624380178185512,15.90059175902067,0.086432538831917,16.91901401811011,0.03713240333005705,16.61799016773392,0.05453023267315068,15.97418571169883,0.03504343852480171
57772.879310344826,16.248009160260175,0.023162091084305933,15.178404654764643,0.023997242593656744,15.943059761633293,0.08102475928051195,16.95198160887063,0.03628928060096186,16.662103945393387,0.05280162758455152,15.986397573206954,0.03536543621292297
57775.93103448276,16.26119022198801,0.023586803496213712,15.196129574364225,0.02442278869251334,15.993861057304834,0.07666203079847919,16.985983010598748,0.035333930990559106,16.709107958293167,0.05083882981274418,15.999363438193805,0.03586019514854295
57778.98275862069,16.274284979445707,0.024129201469830268,15.213778227361521,0.02494530505736226,16.012492075088243,0.09479325769126222,17.011074924469323,0.03834069493743331,16.740124695169303,0.057822345822322575,16.00686012344351,0.03768050792652046
57782.03448275862,16.287234359988418,0.02484839424659683,15.231274931121789,0.02562792539700482,16.012471869367666,0.1008114418776725,17.0302590786396,0.04003708380814565,16.760790988452648,0.061311572485765596,16.011062359157005,0.039112952756974254
57785.08620689655,16.299980574092057,0.02581789050547651,15.248543974594963,0.026553781641559436,16.028138410904763,0.09211706232369135,17.05173914136395,0.039269452330596,16.786930154969436,0.05902919382623791,16.01716017915098,0.03999932694101625
57788.137931034486,16.312467725256308,0.02712249071219583,15.265510371230938,0.02782390171555724,16.069957465742423,0.10752260213937122,17.07808848415909,0.04199126992758822,16.82366815098479,0.06530829253941332,16.02663534560117,0.04245792968339048
57791.18965517241,16.32464243972476,0.02885232537542149,15.28210067365032,0.029550818410347634,16.107294348197797,0.09426028742313745,17.101801791547025,0.040636821763536536,16.856525444679754,0.061336253076764276,16.034873655481782,0.043748904364505604
57794.24137931035,16.336454504597672,0.03109504091053584,15.298243838034216,0.031848418348431655,16.109577300956865,0.10936283524980796,17.11568569210207,0.0436387927887244,16.87117771438429,0.06779398605483161,16.037679274684546,0.04658459553745939
57797.293103448275,16.34785750145744,0.033928241782068484,15.313872122885675,0.034820673104834436,16.09830588978048,0.09994448848714804,17.12495407561365,0.043718086573079726,16.877719278534464,0.06608024962940026,16.03822172436765,0.04848203034119231
57800.34482758621,16.358809421529674,0.03741439150876881,15.328922003715988,0.03855292830065035,16.11419533420718,0.11400413658822739,17.139768397414873,0.04860880635376529,16.896024180978454,0.07469026422420232,16.042388976758094,0.05161694092248445
57803.39655172414,16.36927324775234,0.04159921655236906,15.343335082530476,0.043108199561507424,16.14827954411282,0.15128410299019926,17.15812780608299,0.05772907935090672,16.922131145181925,0.09261745979011785,16.04888673290095,0.05636532464033415
57806.44827586207,16.379217489019403,0.04651309158751694,15.357058968966024,0.04852831475188805,16.166453132344543,0.13474852493125986,17.171876439743777,0.05777897643396195,16.939817067928843,0.08839061479459534,16.052985589739347,0.05929453536172432
57809.5,16.388616652352535,0.0521739852604549,15.370048108766687,0.05483783477169114,16.179555438065293,0.10016254077022761,17.183851170097956,0.05769845982484491,16.954548796052347,0.0802974051111197,16.056307942569298,0.06233019458072379
