mjd,R,err_R,V,err_V,B,err_B,I,err_I
54283.468253968254,19.456555560018142,0.032119255946736494,19.62530983802828,0.03312894745371485,20.312339856592445,0.07194082565942173,18.851602563636394,0.04842244804598612
54286.54761904762,19.491688822278686,0.033220009117865545,19.663587984949974,0.034312556189956274,20.3676723673534,0.07503941983803217,18.8764746628974,0.049362935395813066
54289.62698412698,19.52335406006517,0.03453564123810796,19.69823425825172,0.0357059529463657,20.418782325120684,0.07824865681197216,18.89852909890128,0.05044645205364984
54292.706349206346,19.551542408617127,0.03597337277344799,19.729204177013088,0.03719719923215692,20.465384512676085,0.08144577096977351,18.917849270046965,0.05167097805820779
54295.78571428572,19.576325861100802,0.03741380120379345,19.756541098981202,0.03864116810636058,20.507308705321194,0.08446742505399016,18.934574801952387,0.05302883737193739
54298.86507936508,19.59785557911938,0.03874031198659901,19.780376046517148,0.039891276824927,20.54451333789478,0.08713494333573732,18.948897066484736,0.05451701994053551
54301.944444444445,19.616356611693718,0.039873868451731076,19.800923309802762,0.04083766084244389,20.577091902308155,0.08929263719620911,18.96105295297851,0.056150578826495955
54305.02380952381,19.632119569550255,0.04081333014719201,19.81847231735323,0.04145316201057627,20.605271339333896,0.09085889264950472,18.971317394561456,0.05797758795668763
54308.10317460317,19.645490063873744,0.041683183383493784,19.8333766205756,0.0418520668257831,20.62940272528399,0.0918911629880069,18.97999520681975,0.06009375656254219
54311.18253968254,19.656856857730396,0.0427861769253513,19.846041057906145,0.04236354394853233,20.64994553079191,0.0926663557832398,18.9874127865338,0.06265414079855787
54314.26190476191,19.66663968714633,0.04464168862490596,19.856908224128734,0.0436001322573553,20.667447444119745,0.09377143270837857,18.993910155594115,0.06587850670625892
54317.34126984127,19.675277605914903,0.04796355385002371,19.866445285273603,0.04645141476041157,20.682522085102192,0.09617502170447485,18.99983373659876,0.07004657939659202
54320.420634920636,19.68321852911161,0.053532808359144576,19.87513198798905,0.05190889117016106,20.695826876238506,0.10120759549735525,19.005530131168054,0.07548115706815484
54323.5,19.690910436410007,0.06200872511257464,19.883450464973702,0.060770533259545595,20.70804296764117,0.1103657067459075,19.011341056964515,0.08252172588237598
